Xp,Yp,Hsig,RTpeak,Dir,Depth
2693.43,4743.95,1.0214,3.45224,77.4548,10.0
2634.37,4749.68,1.01809,3.45224,78.7962,10.0
2608.74,4733.49,1.01666,3.45224,79.0629,10.0
2662.28,4736.85,1.02194,3.45224,77.861,10.0
2529.83,4693.87,1.01541,3.45224,80.0617,10.0
2554.96,4703.45,1.01629,3.45224,79.6395,10.0
2582.73,4717.92,1.01656,3.45224,79.3112,10.0
2472.68,4656.04,1.01268,3.45224,80.888,10.0
2492.78,4670.17,1.01596,3.45224,80.448,10.0
2518.82,4667.31,1.01914,3.45224,79.7369,10.0
3137.68,5219.03,1.0059,3.1384,77.7678,10.0
3058.17,5192.02,1.01411,3.45224,77.8889,10.0
3013.05,5079.15,1.0151,3.45224,77.1083,10.0
3036.05,5133.36,1.01465,3.45224,77.4598,10.0
3142.82,5396.83,1.00939,3.45224,79.5561,10.0
3170.3,5299.46,1.00452,3.1384,78.407,10.0
3204.91,5231.71,0.998211,3.1384,77.6173,10.0
3218.69,5597.8,1.00351,3.1384,81.4298,10.0
3300.71,5513.91,0.993379,3.1384,80.1288,10.0
3228.43,5725.06,1.00362,3.1384,82.8905,10.0
3512.8,5898.88,0.973616,3.1384,83.797,10.0
3336.43,5774.96,0.992836,3.1384,82.9862,10.0
3389.26,5880.12,0.987427,3.1384,84.0362,10.0
3572.82,6019.78,0.967634,3.1384,85.0903,10.0
3641.62,5906.5,0.958235,3.1384,83.514,10.0
3609.26,6142.37,0.963889,3.1384,86.5121,10.0
4643.36,7065.33,0.816926,2.85309,99.0379,10.0
4475.76,6956.53,0.843876,3.1384,96.8189,10.0
4235.23,6731.94,0.883487,3.1384,93.2075,10.0
4398.06,6822.67,0.859409,3.1384,94.5805,10.0
4877.47,6927.44,0.788207,2.85309,96.8844,10.0
5182.7,7014.79,0.731047,2.85309,98.8741,10.0
5482.09,7075.58,0.670249,2.59372,100.633,10.0
6642.26,6327.49,0.367344,1.94871,73.3444,10.0
6953.0,6431.5,0.127042,1.331,17.5629,10.0
6458.03,6533.05,0.472737,2.14358,84.5134,10.0
5739.99,6914.03,0.628026,2.59372,97.3916,10.0
5947.9,6783.22,0.589735,2.35793,94.2674,10.0
6233.52,6745.28,0.527211,2.35793,92.8234,10.0
4262.48,6504.41,0.88229,3.1384,89.9579,10.0
3775.7,6212.63,0.944333,3.1384,86.9263,10.0
3925.74,6347.21,0.926812,3.1384,88.2386,10.0
4109.54,6410.67,0.9025,3.1384,88.8323,10.0
2265.42,4516.82,0.992198,3.45224,84.6278,10.0
2282.04,4539.43,0.990143,3.45224,84.7565,10.0
2301.54,4554.34,0.994565,3.45224,84.1323,10.0
2332.77,4523.0,1.01576,3.45224,81.6907,10.0
2325.65,4544.71,1.00796,3.45224,82.6017,10.0
2228.63,4460.8,0.995753,3.45224,84.6284,10.0
2202.71,4450.27,0.992242,3.45224,85.0605,10.0
2140.65,4370.77,0.993134,3.45224,84.9332,10.0
2198.9,4415.76,1.00187,3.45224,83.8222,10.0
2174.14,4386.54,1.00059,3.45224,83.8492,10.0
2357.48,4507.21,1.0194,3.45224,80.7931,10.0
2353.02,4537.71,1.01588,3.45224,81.4054,10.0
2434.85,4623.87,1.01574,3.45224,81.0744,10.0
2408.54,4585.1,1.01759,3.45224,80.8478,10.0
2415.48,4606.49,1.01647,3.45224,81.0889,10.0
2464.0,4631.55,1.01784,3.45224,80.482,10.0
2896.4,4843.34,1.01686,3.45224,75.9137,10.0
2911.17,4870.65,1.01728,3.45224,75.9759,10.0
2814.43,4813.93,1.02266,3.45224,76.3011,10.0
2827.91,4844.26,1.02287,3.45224,76.427,10.0
2865.57,4838.34,1.02035,3.45224,76.0365,10.0
2945.78,4866.77,1.01377,3.45224,75.7072,10.0
2980.07,4937.94,1.014,3.45224,76.0269,10.0
2956.75,4910.44,1.01456,3.45224,75.9905,10.0
3008.23,4999.23,1.01216,3.45224,76.4654,10.0
3052.72,5039.53,1.00951,3.45224,76.532,10.0
2768.71,4784.91,1.02254,3.45224,76.6414,10.0
2801.82,4785.16,1.02152,3.45224,76.246,10.0
2755.51,4755.79,1.02135,3.45224,76.5788,10.0
2742.56,4735.04,1.01983,3.45224,76.6474,10.0
2685.12,4716.64,1.02131,3.45224,77.2364,10.0
2635.45,4718.33,1.02188,3.45224,78.0689,10.0
2607.32,4701.36,1.02133,3.45224,78.3638,10.0
2661.05,4701.53,1.01924,3.45224,77.5617,10.0
2546.6,4673.99,1.01989,3.45224,79.2112,10.0
2576.09,4685.25,1.02073,3.45224,78.7453,10.0
2497.38,4640.62,1.0217,3.45224,79.6807,10.0
2533.25,4643.03,1.02199,3.45224,78.9646,10.0
3188.08,5156.51,0.997801,3.1384,76.9746,10.0
3263.95,5201.06,0.989634,3.1384,77.1037,10.0
3105.69,5142.91,1.00727,3.45224,77.1977,10.0
3064.88,5090.15,1.00964,3.45224,76.9465,10.0
3245.69,5402.28,0.997731,3.1384,79.1526,10.0
3264.54,5282.5,0.992169,3.1384,77.8901,10.0
3357.85,5641.31,0.989055,3.1384,81.3368,10.0
3350.4,5435.1,0.985373,3.1384,79.1086,10.0
3508.85,5612.37,0.970012,3.1384,80.5069,10.0
3581.51,5816.83,0.964397,3.1384,82.6151,10.0
3470.93,5755.91,0.977238,3.1384,82.2543,10.0
3763.34,5861.95,0.942326,3.1384,82.6689,10.0
3743.85,6038.13,0.947261,3.1384,84.8245,10.0
3675.37,5803.4,0.95246,3.1384,82.1976,10.0
4604.65,6818.53,0.830925,2.85309,94.5748,10.0
4854.73,6676.17,0.795637,2.85309,92.2554,10.0
4457.49,6603.34,0.854355,3.1384,91.1861,10.0
5138.11,6733.24,0.751907,2.85309,93.5663,10.0
5459.4,6845.3,0.688371,2.59372,95.6639,10.0
6767.19,6196.0,0.145478,1.4641,19.888,10.0
6231.26,6472.74,0.529609,2.35793,84.3962,10.0
5726.82,6698.42,0.638281,2.59372,92.3993,10.0
6006.83,6583.49,0.582013,2.35793,88.3705,10.0
4246.38,6327.72,0.883769,3.1384,87.5838,10.0
4396.05,6362.07,0.863166,3.1384,87.867,10.0
3913.36,6122.01,0.926917,3.1384,85.4595,10.0
4095.44,6223.25,0.903804,3.1384,86.4534,10.0
2251.09,4456.92,1.0033,3.45224,83.3896,10.0
2271.42,4481.98,1.00273,3.45224,83.3309,10.0
2295.85,4497.66,1.00943,3.45224,82.5063,10.0
2304.16,4522.11,1.00475,3.45224,83.0613,10.0
2232.11,4429.86,1.0066,3.45224,83.075,10.0
2229.03,4398.52,1.01113,3.45224,82.3636,10.0
2078.87,4317.5,0.871939,3.1384,95.4337,10.0
2095.16,4342.3,0.79294,3.1384,104.22,10.0
2068.83,4289.45,0.96636,3.45224,86.9784,10.0
2119.8,4324.03,0.996449,3.45224,84.606,10.0
2122.15,4350.6,0.983324,3.45224,86.0621,10.0
2204.29,4386.53,1.00788,3.45224,82.7584,10.0
2165.01,4358.3,1.00537,3.45224,83.3182,10.0
2385.39,4522.23,1.01881,3.45224,80.4515,10.0
2412.54,4564.13,1.02156,3.45224,80.1901,10.0
2384.2,4548.29,1.01799,3.45224,80.7746,10.0
2455.48,4606.79,1.02216,3.45224,80.0886,10.0
2432.52,4589.25,1.02204,3.45224,80.1411,10.0
2481.54,4608.08,1.02438,3.45224,79.4376,10.0
2891.2,4805.93,1.01516,3.45224,75.7112,10.0
2926.21,4832.74,1.01355,3.45224,75.6255,10.0
2833.62,4786.49,1.01895,3.45224,75.9952,10.0
2851.46,4809.55,1.01953,3.45224,75.9771,10.0
2989.17,4873.28,1.00873,3.45224,75.5525,10.0
3007.72,4913.54,1.00903,3.45224,75.7272,10.0
3012.35,4954.91,1.01088,3.45224,76.0019,10.0
3056.52,4980.63,1.00655,3.45224,76.0091,10.0
2791.19,4757.83,1.02014,3.45224,76.1866,10.0
2829.84,4759.37,1.01798,3.45224,75.8115,10.0
2772.07,4721.43,1.01979,3.45224,76.0785,10.0
2713.8,4717.99,1.01933,3.45224,76.9476,10.0
2688.54,4688.53,1.02057,3.45224,76.898,10.0
2630.42,4681.97,1.02029,3.45224,77.7572,10.0
2566.67,4651.04,1.02156,3.45224,78.4359,10.0
2599.6,4664.68,1.02108,3.45224,78.0286,10.0
2661.51,4666.84,1.01971,3.45224,77.1409,10.0
2516.58,4611.02,1.02414,3.45224,78.792,10.0
2553.65,4617.33,1.02278,3.45224,78.2422,10.0
3252.35,5132.36,0.988621,3.1384,76.5052,10.0
3129.15,5077.93,1.00173,3.1384,76.5376,10.0
3215.14,5082.92,0.99077,3.1384,76.2477,10.0
3110.51,5008.19,1.00109,3.1384,76.0032,10.0
3341.13,5342.66,0.983991,3.1384,78.2113,10.0
3337.39,5235.24,0.98149,3.1384,77.1453,10.0
3321.3,5145.28,0.98063,3.1384,76.3266,10.0
3444.52,5515.77,0.975814,3.1384,79.6599,10.0
3614.41,5547.53,0.95485,3.1384,79.4734,10.0
3439.14,5396.78,0.972863,3.1384,78.4011,10.0
3617.22,5693.34,0.95797,3.1384,81.0939,10.0
3906.14,5943.52,0.925183,3.1384,83.2887,10.0
3749.64,5695.17,0.940976,3.1384,80.7301,10.0
4655.34,6559.61,0.825548,2.85309,90.4217,10.0
4541.39,6415.79,0.841154,2.85309,88.4185,10.0
4998.65,6559.06,0.770254,2.85309,90.2986,10.0
5201.89,6475.24,0.734671,2.85309,88.5933,10.0
5453.22,6602.86,0.695529,2.59372,91.0986,10.0
6582.81,5959.5,0.182069,1.6105,17.3645,10.0
6058.64,6335.45,0.565235,2.35793,82.2085,10.0
6330.82,6225.96,0.476441,2.14358,77.1142,10.0
5753.6,6461.61,0.638038,2.59372,86.8336,10.0
4282.52,6142.75,0.877569,3.1384,85.1149,10.0
4237.13,5969.88,0.880471,3.1384,82.9672,10.0
4530.62,6173.06,0.841182,2.85309,85.1001,10.0
4089.63,6006.97,0.902137,3.1384,83.7195,10.0
4017.24,5832.51,0.908132,3.1384,81.6967,10.0
2359.52,4476.46,1.02134,3.45224,80.2141,10.0
2226.31,4374.89,1.01509,3.45224,81.7569,10.0
2264.26,4434.44,1.01394,3.45224,82.0101,10.0
2299.14,4468.64,1.01758,3.45224,81.5653,10.0
2274.45,4456.44,1.01115,3.45224,82.3347,10.0
2251.99,4387.99,1.01746,3.45224,81.4296,10.0
2325.37,4492.5,1.01697,3.45224,81.3031,10.0
2258.21,4409.31,1.01418,3.45224,81.7727,10.0
2073.83,4260.98,0.99595,3.45224,84.5073,10.0
2097.14,4307.69,0.987691,3.45224,85.5125,10.0
2097.29,4278.52,1.00187,3.45224,83.8978,10.0
2145.76,4339.08,1.00444,3.45224,83.5105,10.0
2194.03,4360.17,1.01108,3.45224,82.391,10.0
2172.05,4338.13,1.0119,3.45224,82.4577,10.0
2225.24,4347.45,1.01826,3.45224,81.2802,10.0
2388.84,4491.38,1.02155,3.45224,79.8916,10.0
2411.51,4532.74,1.02055,3.45224,79.9757,10.0
2464.47,4581.21,1.0252,3.45224,79.2797,10.0
2440.95,4554.15,1.02293,3.45224,79.5122,10.0
2497.84,4578.18,1.02577,3.45224,78.6455,10.0
2932.16,4800.02,1.01031,3.45224,75.4301,10.0
2965.7,4832.22,1.00869,3.45224,75.417,10.0
2861.53,4773.38,1.01689,3.45224,75.6055,10.0
3010.76,4827.89,1.00339,3.45224,75.1179,10.0
3038.53,4876.66,1.00318,3.45224,75.3077,10.0
3095.97,4956.98,1.00001,3.1384,75.6687,10.0
3051.76,4929.11,1.00444,3.45224,75.6309,10.0
2741.48,4708.09,1.01903,3.45224,76.475,10.0
2818.46,4724.64,1.01848,3.45224,75.5348,10.0
2721.44,4681.51,1.02048,3.45224,76.3503,10.0
2694.19,4656.28,1.02008,3.45224,76.509,10.0
2628.05,4643.41,1.02008,3.45224,77.3841,10.0
2591.41,4626.72,1.02072,3.45224,77.782,10.0
2663.76,4630.06,1.02063,3.45224,76.6514,10.0
2536.28,4582.21,1.02438,3.45224,78.053,10.0
2577.92,4587.91,1.02229,3.45224,77.509,10.0
3287.26,5079.12,0.982272,3.1384,75.8561,10.0
3371.06,5085.2,0.972804,3.1384,75.4844,10.0
3177.39,5020.01,0.992973,3.1384,75.8363,10.0
3149.14,4953.6,0.993429,3.1384,75.387,10.0
3249.13,5016.46,0.9843,3.1384,75.4638,10.0
3433.93,5286.88,0.970609,3.1384,77.2804,10.0
3424.84,5168.61,0.968568,3.1384,76.1077,10.0
3557.7,5443.06,0.959002,3.1384,78.4901,10.0
3518.78,5331.45,0.960733,3.1384,77.4114,10.0
3716.77,5558.83,0.941989,3.1384,79.2745,10.0
3873.82,5758.9,0.92616,3.1384,81.1602,10.0
3831.66,5571.32,0.927031,3.1384,79.0667,10.0
4704.23,6320.21,0.814539,2.85309,86.8378,10.0
4854.15,6459.17,0.79244,2.85309,88.778,10.0
5029.02,6387.03,0.762444,2.85309,87.3263,10.0
5171.53,6243.86,0.736936,2.85309,84.3231,10.0
5120.3,6052.09,0.740764,2.85309,81.3303,10.0
5460.1,6279.3,0.685689,2.59372,83.5594,10.0
4703.55,6160.39,0.813257,2.85309,84.522,10.0
6299.04,5929.29,0.408568,2.14358,68.8923,10.0
6040.02,6023.45,0.533783,2.35793,73.4097,10.0
5566.5,5962.24,0.653612,2.59372,76.9693,10.0
5770.85,6140.74,0.613975,2.59372,78.5973,10.0
4393.67,5923.36,0.857001,3.1384,82.048,10.0
4182.68,5806.45,0.88485,3.1384,80.999,10.0
4041.81,5694.5,0.901852,3.1384,79.9749,10.0
4337.27,5684.12,0.858765,3.1384,79.0662,10.0
2063.86,4233.53,1.00265,3.45224,84.0127,10.0
2364.64,4447.34,1.02351,3.45224,79.6516,10.0
2394.07,4459.15,1.02413,3.45224,79.2152,10.0
2261.37,4362.69,1.01986,3.45224,80.723,10.0
2293.5,4438.39,1.01983,3.45224,81.17,10.0
2279.08,4392.37,1.02076,3.45224,80.7791,10.0
2328.54,4450.37,1.0221,3.45224,80.4814,10.0
2282.99,4416.78,1.02101,3.45224,80.973,10.0
2092.72,4213.3,1.00779,3.45224,82.7497,10.0
2100.14,4251.71,1.00748,3.45224,82.9902,10.0
2138.59,4313.67,1.00684,3.45224,83.1507,10.0
2118.82,4268.26,1.00785,3.45224,82.7978,10.0
2122.91,4294.32,1.00741,3.45224,83.1988,10.0
2162.08,4318.08,1.00975,3.45224,82.5642,10.0
2194.08,4329.83,1.01653,3.45224,81.6743,10.0
2250.43,4330.44,1.01722,3.45224,80.7183,10.0
2222.33,4319.18,1.0171,3.45224,81.0367,10.0
2451.69,4462.14,1.02297,3.45224,78.4044,10.0
2419.13,4505.26,1.02181,3.45224,79.4669,10.0
2425.38,4476.88,1.02475,3.45224,78.9005,10.0
2448.5,4524.22,1.02341,3.45224,79.0195,10.0
2476.71,4548.36,1.02621,3.45224,78.5933,10.0
2516.38,4547.66,1.02452,3.45224,77.9812,10.0
2907.6,4726.91,1.0093,3.45224,74.9788,10.0
2910.71,4762.38,1.01161,3.45224,75.2001,10.0
2970.05,4778.55,1.00532,3.45224,75.0138,10.0
2868.37,4730.8,1.01354,3.45224,75.2597,10.0
3027.09,4784.38,0.998883,3.1384,74.7401,10.0
3075.77,4816.06,0.995666,3.1384,74.6162,10.0
3107.94,4894.65,0.995383,3.1384,75.1169,10.0
3183.25,4892.04,0.986461,3.1384,74.6892,10.0
2757.4,4682.36,1.0195,3.45224,75.9053,10.0
2799.03,4684.45,1.01779,3.45224,75.431,10.0
2848.57,4686.61,1.01393,3.45224,75.0222,10.0
2732.59,4650.41,1.0187,3.45224,75.9812,10.0
2708.18,4620.18,1.01854,3.45224,76.0237,10.0
2687.27,4555.18,1.01657,3.45224,75.8616,10.0
2677.79,4588.95,1.01851,3.45224,76.1701,10.0
2626.33,4595.44,1.02175,3.45224,76.8154,10.0
2540.0,4515.53,1.02127,3.45224,77.4059,10.0
2560.13,4550.43,1.02389,3.45224,77.2849,10.0
3407.01,5020.87,0.965702,3.1384,74.6968,10.0
3326.73,5018.45,0.975453,3.1384,75.07,10.0
3219.48,4954.7,0.985073,3.1384,75.0486,10.0
3485.92,4982.19,0.95419,3.1384,73.9403,10.0
3468.85,5078.07,0.959587,3.1384,75.0124,10.0
3676.71,5404.91,0.942368,3.1384,77.6464,10.0
3524.35,5223.28,0.957336,3.1384,76.26,10.0
3525.95,5141.28,0.954091,3.1384,75.4329,10.0
3612.48,5290.69,0.947389,3.1384,76.6196,10.0
3786.98,5404.28,0.927647,3.1384,77.2633,10.0
3900.59,5432.3,0.912807,3.1384,77.2307,10.0
3971.11,5558.44,0.907795,3.1384,78.5363,10.0
4899.2,6182.19,0.781859,2.85309,84.3014,10.0
5314.53,6034.1,0.705731,2.59372,79.9663,10.0
4680.16,5966.11,0.813682,2.85309,81.9218,10.0
6096.23,5743.73,0.467732,2.35793,68.3962,10.0
6410.91,5714.0,0.152946,1.6105,13.7331,10.0
5918.04,5563.85,0.503826,2.35793,67.4178,10.0
5823.5,5849.54,0.583277,2.35793,72.9042,10.0
4532.52,5732.82,0.830097,2.85309,79.1745,10.0
4169.15,5552.13,0.879965,3.1384,77.8671,10.0
2052.46,4206.32,1.00174,3.45224,83.9298,10.0
2357.25,4422.85,1.0244,3.45224,79.4868,10.0
2394.5,4431.0,1.02424,3.45224,78.9167,10.0
2288.1,4333.74,1.01384,3.45224,80.2673,10.0
2317.11,4311.28,1.01648,3.45224,79.3569,10.0
2301.47,4368.86,1.01994,3.45224,80.1063,10.0
2315.38,4408.14,1.02437,3.45224,80.082,10.0
2059.4,4181.33,1.0057,3.45224,83.2432,10.0
2081.25,4193.33,1.00704,3.45224,82.889,10.0
2110.81,4198.49,1.00592,3.45224,82.4767,10.0
2114.94,4227.82,1.00803,3.45224,82.4414,10.0
2126.67,4245.37,1.01053,3.45224,82.1903,10.0
2150.71,4294.74,1.01274,3.45224,82.3034,10.0
2139.93,4272.6,1.01009,3.45224,82.3074,10.0
2174.32,4304.09,1.01474,3.45224,81.8094,10.0
2195.41,4301.14,1.01675,3.45224,81.3022,10.0
2221.69,4290.73,1.00992,3.45224,81.2625,10.0
2289.17,4306.79,1.0145,3.45224,80.0103,10.0
2244.88,4310.69,1.01623,3.45224,80.653,10.0
2454.83,4491.66,1.0248,3.45224,78.4976,10.0
2427.56,4446.85,1.02358,3.45224,78.5495,10.0
2492.32,4510.27,1.02398,3.45224,78.025,10.0
2944.92,4724.14,1.00555,3.45224,74.6978,10.0
3012.41,4717.79,0.998012,3.1384,74.2181,10.0
2906.41,4690.34,1.00671,3.45224,74.7758,10.0
3071.66,4744.79,0.991708,3.1384,74.1354,10.0
3120.08,4776.22,0.988244,3.1384,74.052,10.0
3149.17,4828.01,0.987449,3.1384,74.3183,10.0
3214.21,4834.45,0.980153,3.1384,74.0047,10.0
3259.56,4886.82,0.977488,3.1384,74.2047,10.0
2879.36,4644.1,1.00811,3.45224,74.5326,10.0
2777.77,4648.28,1.0171,3.45224,75.3882,10.0
2825.27,4647.87,1.01331,3.45224,74.9655,10.0
2753.05,4615.73,1.01638,3.45224,75.4447,10.0
2744.86,4536.82,1.01246,3.45224,75.0355,10.0
2725.53,4574.77,1.01669,3.45224,75.4148,10.0
2651.37,4555.22,1.01828,3.45224,76.2824,10.0
2604.89,4553.63,1.02184,3.45224,76.7216,10.0
2586.41,4512.03,1.01904,3.45224,76.7382,10.0
3389.22,4950.89,0.964981,3.1384,74.1105,10.0
3294.15,4945.48,0.976368,3.1384,74.5376,10.0
3611.24,4915.71,0.933841,3.1384,72.737,10.0
3571.49,5057.12,0.945644,3.1384,74.3248,10.0
3734.17,5261.47,0.930184,3.1384,75.8369,10.0
3639.6,5144.87,0.939638,3.1384,74.9782,10.0
3902.82,5254.56,0.90676,3.1384,75.1239,10.0
4024.17,5379.89,0.893952,3.1384,76.1641,10.0
4673.08,5530.54,0.800968,2.85309,75.954,10.0
4950.11,5924.55,0.768272,2.85309,80.2326,10.0
5200.51,5856.82,0.72209,2.85309,77.8457,10.0
5411.62,5788.48,0.67897,2.59372,75.3188,10.0
4800.83,5717.48,0.786428,2.85309,77.9121,10.0
6239.0,5468.0,0.16587,1.6105,15.1579,10.0
5647.17,5668.58,0.61419,2.59372,71.5348,10.0
4430.54,5478.93,0.83765,2.85309,76.175,10.0
4213.64,5314.19,0.86362,3.1384,74.708,10.0
4602.56,5307.5,0.802103,2.85309,73.1182,10.0
2037.73,4180.34,1.00037,3.45224,84.1781,10.0
2351.14,4398.78,1.02314,3.45224,79.448,10.0
2389.29,4401.45,1.01937,3.45224,78.988,10.0
2429.93,4412.38,1.01695,3.45224,78.5661,10.0
2319.01,4346.85,1.01667,3.45224,79.7458,10.0
2338.06,4373.08,1.02204,3.45224,79.3938,10.0
2078.66,4169.26,1.00459,3.45224,82.8628,10.0
2097.74,4178.29,1.00354,3.45224,82.6897,10.0
2138.62,4208.35,1.00325,3.45224,82.2289,10.0
2155.68,4251.82,1.01031,3.45224,81.8177,10.0
2145.68,4238.01,1.01069,3.45224,81.8054,10.0
2167.14,4275.52,1.00956,3.45224,81.8783,10.0
2196.93,4279.05,1.00793,3.45224,81.5695,10.0
2264.14,4303.43,1.01451,3.45224,80.368,10.0
2251.01,4274.3,1.01339,3.45224,80.4029,10.0
2486.43,4463.47,1.01865,3.45224,78.017,10.0
2455.19,4390.59,1.01279,3.45224,78.1646,10.0
2457.96,4432.22,1.01973,3.45224,78.1159,10.0
2525.46,4472.93,1.01819,3.45224,77.4693,10.0
2964.14,4676.97,1.00038,3.45224,74.2659,10.0
2916.37,4590.36,1.00277,3.45224,73.7845,10.0
2928.57,4645.54,1.00295,3.45224,74.2173,10.0
3069.58,4674.9,0.9905,3.1384,73.4313,10.0
3017.92,4651.53,0.995063,3.45224,73.5874,10.0
3129.95,4707.38,0.984701,3.1384,73.3467,10.0
3190.74,4765.8,0.981079,3.1384,73.4412,10.0
3275.04,4800.45,0.972755,3.1384,73.2618,10.0
2852.86,4597.79,1.00825,3.45224,74.3852,10.0
2802.33,4611.37,1.01283,3.45224,74.9257,10.0
2774.5,4568.54,1.01281,3.45224,74.9053,10.0
2709.41,4528.28,1.0141,3.45224,75.3907,10.0
2672.27,4528.69,1.01698,3.45224,75.7532,10.0
2632.47,4508.67,1.01619,3.45224,76.158,10.0
2641.25,4460.87,1.01587,3.45224,75.5698,10.0
2604.74,4476.55,1.01757,3.45224,76.1837,10.0
2566.78,4471.32,1.01609,3.45224,76.8892,10.0
3352.29,4854.17,0.965229,3.1384,73.38,10.0
3474.25,4876.0,0.950504,3.1384,72.9728,10.0
3679.51,5023.52,0.929638,3.1384,73.5117,10.0
3804.62,5094.58,0.915052,3.1384,73.7484,10.0
3962.25,5074.95,0.891833,3.1384,72.9063,10.0
4082.55,5193.32,0.8784,3.1384,73.7243,10.0
4783.96,5354.9,0.775636,2.85309,72.9144,10.0
5442.23,5524.97,0.652806,2.59372,71.1936,10.0
5053.91,5667.29,0.742326,2.85309,75.7628,10.0
5260.7,5650.55,0.703293,2.59372,74.2743,10.0
4901.27,5497.66,0.761452,2.85309,74.0722,10.0
6067.0,5222.0,0.181153,1.94871,15.6612,10.0
5721.12,5322.4,0.529381,2.35793,65.5806,10.0
4203.54,5151.34,0.857608,3.1384,72.7732,10.0
4956.93,4955.57,0.702812,2.85309,66.0512,10.0
4761.01,5185.76,0.766609,2.85309,70.5994,10.0
4394.54,5206.02,0.830349,2.85309,72.621,10.0
4567.79,5137.26,0.796799,2.85309,70.9965,10.0
2022.18,4154.84,1.00001,3.45224,84.3157,10.0
2038.05,4131.27,1.00355,3.45224,83.4282,10.0
2052.73,4156.14,1.00371,3.45224,83.3143,10.0
2080.23,4143.96,1.00495,3.45224,82.7373,10.0
2381.11,4366.74,1.01762,3.45224,78.8736,10.0
2420.38,4375.24,1.01432,3.45224,78.4761,10.0
2348.82,4339.99,1.01805,3.45224,79.0649,10.0
2381.35,4330.96,1.01794,3.45224,78.4728,10.0
2106.1,4155.68,1.00328,3.45224,82.3986,10.0
2123.44,4179.57,0.998913,3.45224,82.464,10.0
2167.75,4229.46,1.00992,3.45224,81.4302,10.0
2170.81,4204.06,1.00195,3.45224,81.7288,10.0
2186.87,4249.93,1.00973,3.45224,81.3245,10.0
2218.52,4257.9,1.01192,3.45224,80.8078,10.0
2287.35,4278.73,1.01601,3.45224,79.6057,10.0
2239.67,4249.13,1.01349,3.45224,80.2786,10.0
2480.7,4361.72,1.01755,3.45224,77.137,10.0
2514.04,4433.68,1.01635,3.45224,77.4081,10.0
2490.0,4414.59,1.01292,3.45224,77.8777,10.0
2549.35,4430.72,1.01791,3.45224,76.6545,10.0
2983.09,4615.68,0.995847,3.45224,73.6031,10.0
3055.05,4598.42,0.988098,3.1384,72.8818,10.0
3130.46,4629.48,0.980926,3.1384,72.6642,10.0
3191.84,4679.24,0.976827,3.1384,72.6658,10.0
3342.97,4751.3,0.960893,3.1384,72.5,10.0
3268.26,4720.84,0.96916,3.1384,72.6204,10.0
2827.28,4555.47,1.00844,3.45224,74.3168,10.0
2872.9,4551.76,1.0043,3.45224,73.9141,10.0
2727.92,4498.19,1.01193,3.45224,74.9168,10.0
2809.46,4477.63,1.00624,3.45224,73.9055,10.0
2786.94,4514.31,1.00922,3.45224,74.399,10.0
2676.5,4493.21,1.01601,3.45224,75.3723,10.0
2596.17,4436.4,1.01674,3.45224,75.9648,10.0
3442.59,4770.47,0.94866,3.1384,72.1481,10.0
3783.24,4927.58,0.91105,3.1384,72.0297,10.0
3880.9,4998.68,0.899988,3.1384,72.369,10.0
4134.08,5009.75,0.861906,3.1384,71.4728,10.0
4972.69,5254.63,0.733611,2.85309,70.5347,10.0
5195.23,5415.2,0.698038,2.59372,70.969,10.0
5438.19,5227.74,0.610665,2.59372,66.7568,10.0
5641.65,5057.78,0.488233,2.35793,61.9244,10.0
5902.0,4971.5,0.194139,2.14358,16.0676,10.0
4290.11,5046.27,0.838727,2.85309,71.1182,10.0
4666.64,4967.63,0.766036,2.85309,68.1875,10.0
4453.6,5006.66,0.808308,2.85309,69.8685,10.0
1981.3,4075.24,1.00446,3.45224,84.2191,10.0
2009.52,4127.85,1.00159,3.45224,84.2788,10.0
1995.25,4101.63,1.00336,3.45224,84.2728,10.0
2059.49,4132.39,1.00515,3.45224,82.9632,10.0
2102.27,4131.2,1.00904,3.45224,82.008,10.0
2443.46,4346.21,1.01594,3.45224,77.6811,10.0
2412.48,4338.47,1.01666,3.45224,78.1114,10.0
2355.64,4305.65,1.01913,3.45224,78.4887,10.0
2297.28,4244.09,1.01863,3.45224,78.9392,10.0
2330.46,4269.76,1.01788,3.45224,78.7149,10.0
2394.33,4301.76,1.02023,3.45224,77.7776,10.0
2149.56,4186.76,0.99979,3.45224,82.0285,10.0
2146.32,4165.32,1.00525,3.45224,81.6084,10.0
2192.37,4219.93,1.00439,3.45224,81.3674,10.0
2194.68,4196.66,1.00984,3.45224,80.7962,10.0
2209.69,4232.16,1.01149,3.45224,80.7262,10.0
2229.1,4225.69,1.01079,3.45224,80.4641,10.0
2259.29,4242.85,1.01282,3.45224,79.9286,10.0
2514.41,4388.97,1.02017,3.45224,76.6897,10.0
2543.98,4370.88,1.02122,3.45224,75.931,10.0
2985.65,4553.93,0.992546,3.1384,73.0625,10.0
2918.02,4520.19,0.998557,3.45224,73.2724,10.0
3128.85,4551.12,0.976473,3.1384,72.0004,10.0
3060.23,4515.75,0.982956,3.1384,72.1639,10.0
3181.76,4515.04,0.966103,3.1384,71.4863,10.0
3205.25,4582.25,0.967488,3.1384,71.9025,10.0
3250.66,4636.87,0.96601,3.1384,72.0358,10.0
3319.59,4658.67,0.958056,3.1384,71.8447,10.0
3414.3,4673.5,0.946184,3.1384,71.4455,10.0
