Xp,Yp,Hsig,RTpeak,Dir,Depth
378558.0,4.6571e+06,2.97981,8.14013,95.6945,10.0
378595.0,4.65709e+06,3.00133,8.14013,95.1672,10.0
378662.0,4.65718e+06,2.99434,8.14013,95.4201,10.0
378607.0,4.65711e+06,2.99857,8.14013,95.252,10.0
378646.0,4.65716e+06,2.99681,8.14013,95.3377,10.0
378626.0,4.65714e+06,2.99726,8.14013,95.3061,10.0
378688.0,4.65718e+06,3.00951,8.14013,95.0357,10.0
379137.0,4.65744e+06,3.10237,8.14013,93.0954,10.0
379012.0,4.65734e+06,3.08836,8.14013,93.2809,10.0
379059.0,4.65736e+06,3.09508,8.14013,93.2008,10.0
379021.0,4.65737e+06,3.08764,8.14013,93.2727,10.0
379069.0,4.65738e+06,3.09519,8.14013,93.1886,10.0
379086.0,4.6574e+06,3.09633,8.14013,93.167,10.0
379113.0,4.65741e+06,3.10065,8.14013,93.1256,10.0
379159.0,4.65746e+06,3.10429,8.14013,93.0658,10.0
379174.0,4.65752e+06,3.10239,8.14013,93.0496,10.0
379189.0,4.65749e+06,3.10778,8.14013,93.0236,10.0
379189.0,4.65755e+06,3.1026,8.14013,93.0316,10.0
378986.0,4.65733e+06,3.08386,8.14013,93.3411,10.0
378966.0,4.65731e+06,3.08222,8.14013,93.3828,10.0
378927.0,4.65727e+06,3.07663,8.14013,93.5105,10.0
378954.0,4.65728e+06,3.08258,8.14013,93.3916,10.0
378860.0,4.65727e+06,3.0538,8.14013,94.023,10.0
378884.0,4.65728e+06,3.06056,8.14013,93.8661,10.0
378902.0,4.65727e+06,3.06923,8.14013,93.6712,10.0
378765.0,4.65722e+06,3.03158,8.14013,94.5131,10.0
378787.0,4.65723e+06,3.03853,8.14013,94.3513,10.0
378836.0,4.65725e+06,3.04986,8.14013,94.1045,10.0
378810.0,4.65724e+06,3.04438,8.14013,94.2214,10.0
378708.0,4.65717e+06,3.02124,8.14013,94.7389,10.0
378725.0,4.65718e+06,3.0253,8.14013,94.6433,10.0
378740.0,4.65719e+06,3.02852,8.14013,94.5722,10.0
378758.0,4.65719e+06,3.03572,8.14013,94.4025,10.0
379261.0,4.65768e+06,3.10459,8.14013,92.9395,10.0
379253.0,4.65773e+06,3.09867,8.14013,92.9676,10.0
379242.0,4.65755e+06,3.1122,8.14013,92.952,10.0
379211.0,4.65758e+06,3.10354,8.14013,93.0036,10.0
379227.0,4.65764e+06,3.10207,8.14013,92.9858,10.0
379358.0,4.65797e+06,3.09824,8.14013,92.862,10.0
379325.0,4.65784e+06,3.10313,8.14013,92.8635,10.0
379327.0,4.65777e+06,3.10953,8.14013,92.8407,10.0
379370.0,4.65804e+06,3.09379,8.14013,92.8885,10.0
379439.0,4.658e+06,3.11193,8.14013,92.6925,10.0
379378.0,4.65824e+06,3.07296,8.14013,93.2033,10.0
379426.0,4.65831e+06,3.07445,8.14013,93.1898,10.0
379384.0,4.65816e+06,3.08541,8.14013,92.9768,10.0
379548.0,4.65847e+06,3.08615,8.14013,92.9838,10.0
379519.0,4.65835e+06,3.09509,8.14013,92.8085,10.0
379682.0,4.65851e+06,3.11922,8.14013,92.3424,10.0
379762.0,4.6586e+06,3.12951,8.14013,92.1711,10.0
379742.0,4.65871e+06,3.11136,8.14013,92.5171,10.0
380847.0,4.65976e+06,3.36336,8.14013,88.5957,10.0
380684.0,4.65961e+06,3.31556,8.14013,89.0899,10.0
380391.0,4.65941e+06,3.24413,8.14013,89.9259,10.0
380283.0,4.65924e+06,3.21948,8.14013,90.3199,10.0
380560.0,4.65945e+06,3.28071,8.14013,89.503,10.0
381162.0,4.6597e+06,3.43033,8.14013,88.2801,10.0
381476.0,4.65978e+06,3.5161,8.14013,88.1236,10.0
381760.0,4.65979e+06,3.60346,8.14013,88.1935,10.0
383391.0,4.65917e+06,3.99842,8.14013,90.0,10.0
383014.0,4.65912e+06,3.87952,8.14013,90.1022,10.0
382020.0,4.65971e+06,3.67274,8.14013,88.5027,10.0
382274.0,4.65947e+06,3.6908,8.14013,89.0369,10.0
382792.0,4.65932e+06,3.84209,8.14013,89.6763,10.0
382582.0,4.65955e+06,3.83762,8.14013,89.2786,10.0
379888.0,4.65878e+06,3.14684,8.14013,91.7936,10.0
380002.0,4.65886e+06,3.16767,8.14013,91.4093,10.0
380228.0,4.65905e+06,3.21001,8.14013,90.6058,10.0
380382.0,4.6591e+06,3.23892,8.14013,90.2693,10.0
378490.0,4.65704e+06,2.97659,8.14013,95.7082,10.0
378496.0,4.65699e+06,2.99452,8.14013,95.2477,10.0
378483.0,4.65702e+06,2.98135,8.14013,95.5746,10.0
378509.0,4.65706e+06,2.97723,8.14013,95.7117,10.0
378532.0,4.65707e+06,2.98311,8.14013,95.5806,10.0
378572.0,4.65708e+06,2.99411,8.14013,95.3351,10.0
378467.0,4.65699e+06,2.98519,8.14013,95.4551,10.0
378425.0,4.65696e+06,2.97829,8.14013,95.5932,10.0
378439.0,4.65698e+06,2.9762,8.14013,95.6599,10.0
378437.0,4.65694e+06,2.98786,8.14013,95.3551,10.0
378417.0,4.65693e+06,2.98379,8.14013,95.4421,10.0
378404.0,4.6569e+06,2.98632,8.14013,95.3679,10.0
378594.0,4.65707e+06,3.00909,8.14013,94.959,10.0
378617.0,4.65708e+06,3.01533,8.14013,94.8135,10.0
378674.0,4.65716e+06,3.01168,8.14013,94.9634,10.0
378643.0,4.65708e+06,3.02556,8.14013,94.5729,10.0
378640.0,4.65711e+06,3.01547,8.14013,94.8292,10.0
378660.0,4.65713e+06,3.01406,8.14013,94.8862,10.0
378699.0,4.65716e+06,3.02363,8.14013,94.6673,10.0
379147.0,4.65741e+06,3.10679,8.14013,93.0802,10.0
379045.0,4.65735e+06,3.09381,8.14013,93.2219,10.0
379101.0,4.65737e+06,3.10148,8.14013,93.1408,10.0
379133.0,4.65738e+06,3.10686,8.14013,93.0984,10.0
379226.0,4.65748e+06,3.11501,8.14013,92.9772,10.0
379170.0,4.65743e+06,3.10895,8.14013,93.0493,10.0
379177.0,4.6574e+06,3.11247,8.14013,93.0436,10.0
379197.0,4.65745e+06,3.11189,8.14013,93.0139,10.0
379216.0,4.65751e+06,3.11029,8.14013,92.9873,10.0
379000.0,4.65731e+06,3.08869,8.14013,93.2943,10.0
379032.0,4.65732e+06,3.09412,8.14013,93.2373,10.0
378987.0,4.65729e+06,3.08837,8.14013,93.3128,10.0
378976.0,4.65726e+06,3.08925,8.14013,93.322,10.0
378945.0,4.65725e+06,3.08399,8.14013,93.3913,10.0
378886.0,4.65725e+06,3.0668,8.14013,93.7234,10.0
378861.0,4.65724e+06,3.06154,8.14013,93.8404,10.0
378914.0,4.65724e+06,3.07733,8.14013,93.5081,10.0
378782.0,4.6572e+06,3.0438,8.14013,94.2206,10.0
378807.0,4.65721e+06,3.05025,8.14013,94.0817,10.0
378835.0,4.65722e+06,3.05622,8.14013,93.9548,10.0
378725.0,4.65716e+06,3.03293,8.14013,94.4492,10.0
378745.0,4.65718e+06,3.03647,8.14013,94.3751,10.0
378771.0,4.65717e+06,3.04627,8.14013,94.1589,10.0
379390.0,4.65772e+06,3.12436,8.14013,92.7378,10.0
379310.0,4.6577e+06,3.11217,8.14013,92.8593,10.0
379265.0,4.65758e+06,3.11324,8.14013,92.9212,10.0
379288.0,4.65764e+06,3.11292,8.14013,92.8899,10.0
379395.0,4.6579e+06,3.11108,8.14013,92.7504,10.0
379422.0,4.6578e+06,3.12422,8.14013,92.6795,10.0
379457.0,4.65774e+06,3.13503,8.14013,92.6561,10.0
379471.0,4.6581e+06,3.10912,8.14013,92.6709,10.0
379553.0,4.65802e+06,3.132,8.14013,92.4646,10.0
379480.0,4.65823e+06,3.09988,8.14013,92.7464,10.0
379765.0,4.6584e+06,3.14517,8.14013,92.0521,10.0
379588.0,4.65828e+06,3.119,8.14013,92.45,10.0
379641.0,4.65838e+06,3.12115,8.14013,92.3678,10.0
379825.0,4.65852e+06,3.14928,8.14013,91.919,10.0
379894.0,4.65841e+06,3.16932,8.14013,91.8076,10.0
379861.0,4.65865e+06,3.15017,8.14013,91.8186,10.0
380895.0,4.65957e+06,3.35883,8.14013,88.8368,10.0
380728.0,4.65946e+06,3.31576,8.14013,89.2308,10.0
380487.0,4.65924e+06,3.25959,8.14013,89.9101,10.0
380650.0,4.65933e+06,3.29292,8.14013,89.534,10.0
381129.0,4.65943e+06,3.39584,8.14013,88.9174,10.0
381435.0,4.65952e+06,3.46507,8.14013,88.6675,10.0
381734.0,4.65958e+06,3.54848,8.14013,88.5353,10.0
382894.0,4.65883e+06,3.96193,8.14013,89.9303,10.0
383205.0,4.65894e+06,3.99972,8.14013,89.9612,10.0
382710.0,4.65904e+06,3.76756,8.14013,90.3964,10.0
381992.0,4.65942e+06,3.5849,8.14013,88.9906,10.0
382200.0,4.65929e+06,3.62085,8.14013,89.4185,10.0
382486.0,4.65925e+06,3.71139,8.14013,89.6452,10.0
380514.0,4.65901e+06,3.26171,8.14013,90.2508,10.0
380028.0,4.65872e+06,3.18027,8.14013,91.369,10.0
380178.0,4.65885e+06,3.20409,8.14013,90.9299,10.0
380362.0,4.65892e+06,3.23529,8.14013,90.5726,10.0
378517.0,4.65702e+06,2.99315,8.14013,95.3063,10.0
378534.0,4.65704e+06,2.99222,8.14013,95.3475,10.0
378554.0,4.65706e+06,2.99474,8.14013,95.3,10.0
378585.0,4.65703e+06,3.01806,8.14013,94.7201,10.0
378578.0,4.65705e+06,3.00844,8.14013,94.9621,10.0
378481.0,4.65697e+06,2.99639,8.14013,95.1799,10.0
378455.0,4.65696e+06,2.99009,8.14013,95.3167,10.0
378393.0,4.65688e+06,2.98986,8.14013,95.2634,10.0
378451.0,4.65692e+06,2.99884,8.14013,95.0872,10.0
378426.0,4.65689e+06,2.99803,8.14013,95.0836,10.0
378609.0,4.65701e+06,3.03052,8.14013,94.4394,10.0
378605.0,4.65704e+06,3.02145,8.14013,94.6516,10.0
378687.0,4.65713e+06,3.02741,8.14013,94.5612,10.0
378661.0,4.65709e+06,3.02866,8.14013,94.5101,10.0
378667.0,4.65711e+06,3.02526,8.14013,94.5993,10.0
378716.0,4.65714e+06,3.03635,8.14013,94.3615,10.0
379148.0,4.65735e+06,3.11178,8.14013,93.0813,10.0
379163.0,4.65738e+06,3.11214,8.14013,93.062,10.0
379066.0,4.65732e+06,3.10009,8.14013,93.1853,10.0
379080.0,4.65735e+06,3.0999,8.14013,93.1684,10.0
379118.0,4.65734e+06,3.10692,8.14013,93.1189,10.0
379198.0,4.65737e+06,3.11836,8.14013,93.0238,10.0
379232.0,4.65744e+06,3.11861,8.14013,92.9754,10.0
379209.0,4.65742e+06,3.1168,8.14013,93.0052,10.0
379260.0,4.6575e+06,3.11872,8.14013,92.9319,10.0
379305.0,4.65754e+06,3.12328,8.14013,92.8738,10.0
379021.0,4.65729e+06,3.0945,8.14013,93.2506,10.0
379054.0,4.65729e+06,3.10033,8.14013,93.2018,10.0
379008.0,4.65726e+06,3.09465,8.14013,93.2672,10.0
378995.0,4.65724e+06,3.09414,8.14013,93.2844,10.0
378937.0,4.65722e+06,3.08501,8.14013,93.3936,10.0
378887.0,4.65722e+06,3.07261,8.14013,93.6059,10.0
378859.0,4.65721e+06,3.06716,8.14013,93.7204,10.0
378913.0,4.65721e+06,3.08127,8.14013,93.459,10.0
378799.0,4.65718e+06,3.05375,8.14013,94.0025,10.0
378828.0,4.65719e+06,3.0607,8.14013,93.8569,10.0
378749.0,4.65715e+06,3.04545,8.14013,94.169,10.0
378785.0,4.65715e+06,3.05565,8.14013,93.9614,10.0
379440.0,4.65766e+06,3.13765,8.14013,92.6982,10.0
379516.0,4.65771e+06,3.14751,8.14013,92.6056,10.0
379358.0,4.65765e+06,3.12451,8.14013,92.7932,10.0
379317.0,4.6576e+06,3.12155,8.14013,92.8498,10.0
379498.0,4.65791e+06,3.12989,8.14013,92.5659,10.0
379517.0,4.65779e+06,3.14174,8.14013,92.5749,10.0
379610.0,4.65815e+06,3.13379,8.14013,92.3545,10.0
379602.0,4.65794e+06,3.14599,8.14013,92.4172,10.0
379761.0,4.65812e+06,3.16237,8.14013,92.1594,10.0
379834.0,4.65832e+06,3.16327,8.14013,91.9402,10.0
379723.0,4.65826e+06,3.1467,8.14013,92.1506,10.0
380015.0,4.65837e+06,3.19251,8.14013,91.7133,10.0
379996.0,4.65854e+06,3.18105,8.14013,91.5703,10.0
379927.0,4.65831e+06,3.18022,8.14013,91.85,10.0
380857.0,4.65932e+06,3.33344,8.14013,89.32,10.0
381107.0,4.65918e+06,3.37054,8.14013,89.5448,10.0
380710.0,4.65911e+06,3.29717,8.14013,89.8682,10.0
381390.0,4.65924e+06,3.42907,8.14013,89.4655,10.0
381711.0,4.65935e+06,3.50372,8.14013,89.1436,10.0
383019.0,4.6587e+06,3.99818,8.14013,89.9969,10.0
382483.0,4.65898e+06,3.68632,8.14013,90.5788,10.0
381979.0,4.6592e+06,3.55177,8.14013,89.661,10.0
382259.0,4.65909e+06,3.62265,8.14013,90.1147,10.0
380498.0,4.65883e+06,3.25909,8.14013,90.5957,10.0
380648.0,4.65887e+06,3.2851,8.14013,90.4213,10.0
380165.0,4.65863e+06,3.20783,8.14013,91.2448,10.0
380347.0,4.65873e+06,3.23554,8.14013,90.9075,10.0
378503.0,4.65696e+06,3.00621,8.14013,94.9482,10.0
378523.0,4.65699e+06,3.00658,8.14013,94.962,10.0
378548.0,4.657e+06,3.01115,8.14013,94.8667,10.0
378556.0,4.65703e+06,3.00712,8.14013,94.977,10.0
378484.0,4.65694e+06,3.0069,8.14013,94.9133,10.0
378481.0,4.6569e+06,3.01377,8.14013,94.7431,10.0
378331.0,4.65682e+06,2.80397,8.14013,100.479,10.0
378347.0,4.65685e+06,2.68615,8.14013,104.203,10.0
378321.0,4.65679e+06,2.95548,8.14013,96.118,10.0
378372.0,4.65683e+06,2.99194,8.14013,95.2377,10.0
378374.0,4.65686e+06,2.98153,8.14013,95.5497,10.0
378456.0,4.65689e+06,3.00844,8.14013,94.8518,10.0
378417.0,4.65686e+06,3.0021,8.14013,94.9728,10.0
378637.0,4.65703e+06,3.03598,8.14013,94.3318,10.0
378665.0,4.65707e+06,3.03541,8.14013,94.3538,10.0
378636.0,4.65705e+06,3.02981,8.14013,94.4684,10.0
378707.0,4.65711e+06,3.0392,8.14013,94.2921,10.0
378685.0,4.65709e+06,3.03603,8.14013,94.3514,10.0
378734.0,4.65711e+06,3.04707,8.14013,94.1311,10.0
379143.0,4.65731e+06,3.11394,8.14013,93.0924,10.0
379178.0,4.65734e+06,3.11777,8.14013,93.0502,10.0
379086.0,4.65729e+06,3.10568,8.14013,93.1599,10.0
379103.0,4.65731e+06,3.10687,8.14013,93.1374,10.0
379241.0,4.65738e+06,3.12526,8.14013,92.9772,10.0
379260.0,4.65742e+06,3.12529,8.14013,92.9501,10.0
379264.0,4.65746e+06,3.12285,8.14013,92.9368,10.0
379309.0,4.65749e+06,3.12842,8.14013,92.8838,10.0
379043.0,4.65726e+06,3.10073,8.14013,93.2156,10.0
379082.0,4.65726e+06,3.10725,8.14013,93.1669,10.0
379024.0,4.65723e+06,3.10048,8.14013,93.2407,10.0
378966.0,4.65722e+06,3.09043,8.14013,93.3298,10.0
378941.0,4.65719e+06,3.08836,8.14013,93.3704,10.0
378882.0,4.65719e+06,3.07638,8.14013,93.5494,10.0
378819.0,4.65716e+06,3.06392,8.14013,93.7947,10.0
378852.0,4.65717e+06,3.07091,8.14013,93.6554,10.0
378914.0,4.65717e+06,3.08503,8.14013,93.4258,10.0
378769.0,4.65712e+06,3.05655,8.14013,93.9432,10.0
378806.0,4.65712e+06,3.06568,8.14013,93.7665,10.0
379504.0,4.65764e+06,3.15055,8.14013,92.6442,10.0
379381.0,4.65758e+06,3.13353,8.14013,92.7826,10.0
379467.0,4.65759e+06,3.14791,8.14013,92.6971,10.0
379362.0,4.65751e+06,3.13561,8.14013,92.8218,10.0
379593.0,4.65785e+06,3.15084,8.14013,92.4682,10.0
379589.0,4.65774e+06,3.15789,8.14013,92.5187,10.0
379573.0,4.65765e+06,3.16162,8.14013,92.5748,10.0
379697.0,4.65802e+06,3.15736,8.14013,92.2757,10.0
379866.0,4.65805e+06,3.18516,8.14013,92.0953,10.0
379691.0,4.6579e+06,3.16401,8.14013,92.342,10.0
379869.0,4.6582e+06,3.17663,8.14013,91.9895,10.0
380158.0,4.65845e+06,3.21331,8.14013,91.4821,10.0
380002.0,4.6582e+06,3.19988,8.14013,91.8691,10.0
380907.0,4.65906e+06,3.33032,8.14013,89.8841,10.0
380793.0,4.65892e+06,3.31004,8.14013,90.2581,10.0
381251.0,4.65906e+06,3.39269,8.14013,89.8925,10.0
381454.0,4.65898e+06,3.43028,8.14013,90.1879,10.0
381705.0,4.65911e+06,3.48601,8.14013,89.9417,10.0
382835.0,4.65846e+06,3.99503,8.14013,90.0783,10.0
382311.0,4.65884e+06,3.65497,8.14013,90.9058,10.0
382583.0,4.65873e+06,3.80886,8.14013,90.5231,10.0
382006.0,4.65897e+06,3.55733,8.14013,90.4741,10.0
380535.0,4.65865e+06,3.26896,8.14013,90.9203,10.0
380489.0,4.65848e+06,3.27041,8.14013,91.2381,10.0
380783.0,4.65868e+06,3.30988,8.14013,90.8143,10.0
380342.0,4.65851e+06,3.24253,8.14013,91.2522,10.0
380269.0,4.65834e+06,3.23949,8.14013,91.5301,10.0
378612.0,4.65698e+06,3.03713,8.14013,94.3,10.0
378478.0,4.65688e+06,3.01824,8.14013,94.6363,10.0
378516.0,4.65694e+06,3.01694,8.14013,94.6922,10.0
378551.0,4.65697e+06,3.02065,8.14013,94.6311,10.0
378526.0,4.65696e+06,3.01496,8.14013,94.7499,10.0
378504.0,4.65689e+06,3.02321,8.14013,94.541,10.0
378577.0,4.657e+06,3.02343,8.14013,94.5852,10.0
378510.0,4.65691e+06,3.02068,8.14013,94.6012,10.0
378326.0,4.65677e+06,2.98903,8.14013,95.2961,10.0
378349.0,4.65681e+06,2.98086,8.14013,95.5575,10.0
378349.0,4.65678e+06,2.99583,8.14013,95.1147,10.0
378398.0,4.65684e+06,3.0005,8.14013,94.9985,10.0
378446.0,4.65686e+06,3.01149,8.14013,94.7694,10.0
378424.0,4.65684e+06,3.00962,8.14013,94.7933,10.0
378477.0,4.65685e+06,3.02337,8.14013,94.5252,10.0
378641.0,4.657e+06,3.04244,8.14013,94.2014,10.0
378664.0,4.65704e+06,3.04155,8.14013,94.2237,10.0
378716.0,4.65709e+06,3.04718,8.14013,94.1261,10.0
378693.0,4.65706e+06,3.04565,8.14013,94.1503,10.0
378750.0,4.65708e+06,3.05693,8.14013,93.9373,10.0
379184.0,4.6573e+06,3.12139,8.14013,93.0506,10.0
379218.0,4.65734e+06,3.12453,8.14013,93.0094,10.0
379114.0,4.65728e+06,3.11151,8.14013,93.129,10.0
379263.0,4.65733e+06,3.13254,8.14013,92.9664,10.0
379291.0,4.65738e+06,3.13348,8.14013,92.9278,10.0
379348.0,4.65746e+06,3.13704,8.14013,92.8501,10.0
379304.0,4.65743e+06,3.13166,8.14013,92.9015,10.0
378993.0,4.65721e+06,3.09626,8.14013,93.2833,10.0
379070.0,4.65723e+06,3.10815,8.14013,93.1838,10.0
378973.0,4.65719e+06,3.09501,8.14013,93.3101,10.0
378946.0,4.65716e+06,3.09229,8.14013,93.3509,10.0
378880.0,4.65715e+06,3.08041,8.14013,93.5038,10.0
378843.0,4.65713e+06,3.07403,8.14013,93.6144,10.0
378916.0,4.65714e+06,3.08904,8.14013,93.4015,10.0
378788.0,4.65709e+06,3.06645,8.14013,93.7592,10.0
378830.0,4.65709e+06,3.07562,8.14013,93.6046,10.0
379539.0,4.65758e+06,3.1608,8.14013,92.633,10.0
379623.0,4.65759e+06,3.1751,8.14013,92.5589,10.0
379429.0,4.65752e+06,3.14625,8.14013,92.7539,10.0
379401.0,4.65746e+06,3.14652,8.14013,92.8013,10.0
379501.0,4.65752e+06,3.15904,8.14013,92.6913,10.0
379686.0,4.65779e+06,3.17106,8.14013,92.4056,10.0
379677.0,4.65767e+06,3.17813,8.14013,92.4762,10.0
379810.0,4.65795e+06,3.1819,8.14013,92.2069,10.0
379771.0,4.65784e+06,3.18273,8.14013,92.3051,10.0
379969.0,4.65806e+06,3.2029,8.14013,92.0032,10.0
380126.0,4.65826e+06,3.2184,8.14013,91.7116,10.0
380084.0,4.65808e+06,3.22308,8.14013,91.9154,10.0
380956.0,4.65882e+06,3.33861,8.14013,90.475,10.0
381106.0,4.65896e+06,3.3638,8.14013,90.1224,10.0
381281.0,4.65889e+06,3.39583,8.14013,90.3684,10.0
381424.0,4.65875e+06,3.42779,8.14013,90.7943,10.0
381372.0,4.65856e+06,3.43238,8.14013,91.2024,10.0
381712.0,4.65878e+06,3.49104,8.14013,90.7848,10.0
380956.0,4.65867e+06,3.34033,8.14013,90.8627,10.0
382551.0,4.65843e+06,3.88848,8.14013,90.4288,10.0
382292.0,4.65853e+06,3.71936,8.14013,91.0064,10.0
381818.0,4.65847e+06,3.55678,8.14013,91.4713,10.0
382023.0,4.65865e+06,3.58687,8.14013,91.1819,10.0
380646.0,4.65843e+06,3.30055,8.14013,91.2968,10.0
380435.0,4.65831e+06,3.27032,8.14013,91.5038,10.0
380294.0,4.6582e+06,3.25272,8.14013,91.691,10.0
380589.0,4.65819e+06,3.30731,8.14013,91.672,10.0
378316.0,4.65674e+06,2.99506,8.14013,95.1208,10.0
378617.0,4.65695e+06,3.04323,8.14013,94.1843,10.0
378646.0,4.65696e+06,3.04888,8.14013,94.0839,10.0
378513.0,4.65687e+06,3.03053,8.14013,94.3944,10.0
378546.0,4.65694e+06,3.02545,8.14013,94.516,10.0
378531.0,4.6569e+06,3.03002,8.14013,94.4109,10.0
378581.0,4.65696e+06,3.03341,8.14013,94.3627,10.0
378535.0,4.65692e+06,3.02656,8.14013,94.485,10.0
378345.0,4.65672e+06,3.01172,8.14013,94.7125,10.0
378352.0,4.65676e+06,3.00573,8.14013,94.8515,10.0
378391.0,4.65682e+06,3.00441,8.14013,94.8986,10.0
378371.0,4.65677e+06,3.00806,8.14013,94.8022,10.0
378375.0,4.6568e+06,3.00351,8.14013,94.9137,10.0
378414.0,4.65682e+06,3.01101,8.14013,94.7574,10.0
378446.0,4.65684e+06,3.01782,8.14013,94.624,10.0
378502.0,4.65684e+06,3.03282,8.14013,94.3482,10.0
378474.0,4.65682e+06,3.02751,8.14013,94.438,10.0
378704.0,4.65697e+06,3.06238,8.14013,93.8551,10.0
378671.0,4.65701e+06,3.04811,8.14013,94.0987,10.0
378677.0,4.65698e+06,3.05398,8.14013,93.9947,10.0
378700.0,4.65703e+06,3.05271,8.14013,94.0166,10.0
378729.0,4.65705e+06,3.05607,8.14013,93.9549,10.0
378768.0,4.65705e+06,3.06643,8.14013,93.7664,10.0
379160.0,4.65723e+06,3.12298,8.14013,93.0903,10.0
379163.0,4.65727e+06,3.12072,8.14013,93.0798,10.0
379222.0,4.65728e+06,3.12952,8.14013,93.0186,10.0
379120.0,4.65724e+06,3.11604,8.14013,93.1285,10.0
379279.0,4.65729e+06,3.13874,8.14013,92.9638,10.0
379328.0,4.65732e+06,3.14463,8.14013,92.91,10.0
379360.0,4.6574e+06,3.14406,8.14013,92.8565,10.0
379435.0,4.6574e+06,3.15733,8.14013,92.7919,10.0
379009.0,4.65719e+06,3.1012,8.14013,93.26,10.0
379051.0,4.65719e+06,3.10814,8.14013,93.2101,10.0
379101.0,4.65719e+06,3.11632,8.14013,93.1572,10.0
378985.0,4.65716e+06,3.09962,8.14013,93.2921,10.0
378960.0,4.65712e+06,3.09798,8.14013,93.3241,10.0
378939.0,4.65706e+06,3.09991,8.14013,93.3512,10.0
378930.0,4.65709e+06,3.0953,8.14013,93.3666,10.0
378878.0,4.6571e+06,3.08513,8.14013,93.4672,10.0
378792.0,4.65702e+06,3.07592,8.14013,93.627,10.0
378812.0,4.65706e+06,3.07613,8.14013,93.6109,10.0
379659.0,4.65753e+06,3.18653,8.14013,92.5668,10.0
379579.0,4.65752e+06,3.17257,8.14013,92.6259,10.0
379471.0,4.65746e+06,3.1587,8.14013,92.7397,10.0
379738.0,4.65749e+06,3.20401,8.14013,92.5355,10.0
379721.0,4.65758e+06,3.19298,8.14013,92.4932,10.0
379929.0,4.65791e+06,3.20553,8.14013,92.1448,10.0
379776.0,4.65773e+06,3.19181,8.14013,92.3695,10.0
379778.0,4.65765e+06,3.19833,8.14013,92.4183,10.0
379864.0,4.6578e+06,3.20235,8.14013,92.2636,10.0
380039.0,4.65791e+06,3.22569,8.14013,92.0778,10.0
380153.0,4.65794e+06,3.24498,8.14013,91.9982,10.0
380223.0,4.65806e+06,3.24958,8.14013,91.8627,10.0
381151.0,4.65869e+06,3.37637,8.14013,90.8603,10.0
381567.0,4.65854e+06,3.48056,8.14013,91.2891,10.0
380932.0,4.65847e+06,3.35049,8.14013,91.2429,10.0
382348.0,4.65825e+06,3.84717,8.14013,90.6713,10.0
382663.0,4.65822e+06,3.99121,8.14013,90.179,10.0
382170.0,4.65807e+06,3.8184,8.14013,90.8979,10.0
382076.0,4.65835e+06,3.67678,8.14013,91.3186,10.0
380785.0,4.65824e+06,3.34154,8.14013,91.6115,10.0
380421.0,4.65806e+06,3.28683,8.14013,91.8441,10.0
378304.0,4.65671e+06,2.99851,8.14013,95.0229,10.0
378609.0,4.65693e+06,3.04513,8.14013,94.149,10.0
378646.0,4.65694e+06,3.05307,8.14013,94.0136,10.0
378540.0,4.65684e+06,3.04148,8.14013,94.2032,10.0
378569.0,4.65682e+06,3.05125,8.14013,94.0459,10.0
378553.0,4.65687e+06,3.03943,8.14013,94.2399,10.0
378567.0,4.65691e+06,3.03697,8.14013,94.2881,10.0
378311.0,4.65669e+06,3.0077,8.14013,94.797,10.0
378333.0,4.6567e+06,3.01232,8.14013,94.6949,10.0
378363.0,4.6567e+06,3.01938,8.14013,94.5605,10.0
378367.0,4.65673e+06,3.01532,8.14013,94.6417,10.0
378379.0,4.65675e+06,3.01518,8.14013,94.6468,10.0
378403.0,4.6568e+06,3.01258,8.14013,94.7153,10.0
378392.0,4.65678e+06,3.01379,8.14013,94.6832,10.0
378426.0,4.65681e+06,3.01741,8.14013,94.6233,10.0
378447.0,4.65681e+06,3.02364,8.14013,94.5048,10.0
378474.0,4.6568e+06,3.03207,8.14013,94.3541,10.0
378541.0,4.65681e+06,3.04539,8.14013,94.1384,10.0
378497.0,4.65682e+06,3.03449,8.14013,94.3155,10.0
378707.0,4.657e+06,3.05921,8.14013,93.9026,10.0
378680.0,4.65695e+06,3.05876,8.14013,93.9176,10.0
378744.0,4.65702e+06,3.06581,8.14013,93.7843,10.0
379197.0,4.65723e+06,3.12957,8.14013,93.0562,10.0
379264.0,4.65722e+06,3.14153,8.14013,92.9985,10.0
379158.0,4.6572e+06,3.12573,8.14013,93.1,10.0
379324.0,4.65725e+06,3.14954,8.14013,92.937,10.0
379372.0,4.65728e+06,3.15547,8.14013,92.8854,10.0
379401.0,4.65733e+06,3.15639,8.14013,92.8431,10.0
379466.0,4.65734e+06,3.16726,8.14013,92.7884,10.0
379512.0,4.65739e+06,3.17115,8.14013,92.7337,10.0
379131.0,4.65715e+06,3.12496,8.14013,93.1363,10.0
379030.0,4.65715e+06,3.10751,8.14013,93.2375,10.0
379077.0,4.65715e+06,3.11556,8.14013,93.1874,10.0
379005.0,4.65712e+06,3.10609,8.14013,93.2678,10.0
378997.0,4.65704e+06,3.11134,8.14013,93.2837,10.0
378978.0,4.65708e+06,3.10483,8.14013,93.3013,10.0
378903.0,4.65706e+06,3.09358,8.14013,93.4026,10.0
378857.0,4.65706e+06,3.08513,8.14013,93.4884,10.0
378838.0,4.65702e+06,3.08568,8.14013,93.5039,10.0
