WKT,element
"POLYGON ((595.96 2.5 100.596,606.061 2.5 100.606,595.96 5.0 100.596,595.96 2.5 100.596))",475
"POLYGON ((595.96 5.0 100.596,606.061 2.5 100.606,606.061 5.0 100.606,595.96 5.0 100.596))",476
"POLYGON ((595.96 5.0 100.596,606.061 5.0 100.606,595.96 7.5 100.596,595.96 5.0 100.596))",477
"POLYGON ((595.96 7.5 100.596,606.061 5.0 100.606,606.061 7.5 100.606,595.96 7.5 100.596))",478
"POLYGON ((595.96 7.5 100.596,606.061 7.5 100.606,595.96 10.0 100.596,595.96 7.5 100.596))",479
"POLYGON ((595.96 10.0 100.596,606.061 7.5 100.606,606.061 10.0 100.606,595.96 10.0 100.596))",480
"POLYGON ((606.061 0.0 100.606,616.162 0.0 100.616,606.061 2.5 100.606,606.061 0.0 100.606))",481
"POLYGON ((606.061 2.5 100.606,616.162 0.0 100.616,616.162 2.5 100.616,606.061 2.5 100.606))",482
"POLYGON ((606.061 2.5 100.606,616.162 2.5 100.616,606.061 5.0 100.606,606.061 2.5 100.606))",483
"POLYGON ((606.061 5.0 100.606,616.162 2.5 100.616,616.162 5.0 100.616,606.061 5.0 100.606))",484
"POLYGON ((606.061 5.0 100.606,616.162 5.0 100.616,606.061 7.5 100.606,606.061 5.0 100.606))",485
"POLYGON ((606.061 7.5 100.606,616.162 5.0 100.616,616.162 7.5 100.616,606.061 7.5 100.606))",486
"POLYGON ((606.061 7.5 100.606,616.162 7.5 100.616,606.061 10.0 100.606,606.061 7.5 100.606))",487
"POLYGON ((606.061 10.0 100.606,616.162 7.5 100.616,616.162 10.0 100.616,606.061 10.0 100.606))",488
"POLYGON ((616.162 0.0 100.616,626.263 0.0 100.626,616.162 2.5 100.616,616.162 0.0 100.616))",489
"POLYGON ((616.162 2.5 100.616,626.263 0.0 100.626,626.263 2.5 100.626,616.162 2.5 100.616))",490
"POLYGON ((616.162 2.5 100.616,626.263 2.5 100.626,616.162 5.0 100.616,616.162 2.5 100.616))",491
"POLYGON ((616.162 5.0 100.616,626.263 2.5 100.626,626.263 5.0 100.626,616.162 5.0 100.616))",492
"POLYGON ((616.162 5.0 100.616,626.263 5.0 100.626,616.162 7.5 100.616,616.162 5.0 100.616))",493
"POLYGON ((616.162 7.5 100.616,626.263 5.0 100.626,626.263 7.5 100.626,616.162 7.5 100.616))",494
"POLYGON ((616.162 7.5 100.616,626.263 7.5 100.626,616.162 10.0 100.616,616.162 7.5 100.616))",495
"POLYGON ((616.162 10.0 100.616,626.263 7.5 100.626,626.263 10.0 100.626,616.162 10.0 100.616))",496
"POLYGON ((626.263 0.0 100.626,636.364 0.0 100.636,626.263 2.5 100.626,626.263 0.0 100.626))",497
"POLYGON ((626.263 2.5 100.626,636.364 0.0 100.636,636.364 2.5 100.636,626.263 2.5 100.626))",498
"POLYGON ((626.263 2.5 100.626,636.364 2.5 100.636,626.263 5.0 100.626,626.263 2.5 100.626))",499
"POLYGON ((626.263 5.0 100.626,636.364 2.5 100.636,636.364 5.0 100.636,626.263 5.0 100.626))",500
"POLYGON ((626.263 5.0 100.626,636.364 5.0 100.636,626.263 7.5 100.626,626.263 5.0 100.626))",501
"POLYGON ((626.263 7.5 100.626,636.364 5.0 100.636,636.364 7.5 100.636,626.263 7.5 100.626))",502
"POLYGON ((626.263 7.5 100.626,636.364 7.5 100.636,626.263 10.0 100.626,626.263 7.5 100.626))",503
"POLYGON ((626.263 10.0 100.626,636.364 7.5 100.636,636.364 10.0 100.636,626.263 10.0 100.626))",504
"POLYGON ((636.364 0.0 100.636,646.465 0.0 100.646,636.364 2.5 100.636,636.364 0.0 100.636))",505
"POLYGON ((636.364 2.5 100.636,646.465 0.0 100.646,646.465 2.5 100.646,636.364 2.5 100.636))",506
"POLYGON ((636.364 2.5 100.636,646.465 2.5 100.646,636.364 5.0 100.636,636.364 2.5 100.636))",507
"POLYGON ((636.364 5.0 100.636,646.465 2.5 100.646,646.465 5.0 100.646,636.364 5.0 100.636))",508
"POLYGON ((636.364 5.0 100.636,646.465 5.0 100.646,636.364 7.5 100.636,636.364 5.0 100.636))",509
"POLYGON ((636.364 7.5 100.636,646.465 5.0 100.646,646.465 7.5 100.646,636.364 7.5 100.636))",510
"POLYGON ((636.364 7.5 100.636,646.465 7.5 100.646,636.364 10.0 100.636,636.364 7.5 100.636))",511
"POLYGON ((636.364 10.0 100.636,646.465 7.5 100.646,646.465 10.0 100.646,636.364 10.0 100.636))",512
"POLYGON ((646.465 0.0 100.646,656.566 0.0 100.657,646.465 2.5 100.646,646.465 0.0 100.646))",513
"POLYGON ((646.465 2.5 100.646,656.566 0.0 100.657,656.566 2.5 100.657,646.465 2.5 100.646))",514
"POLYGON ((646.465 2.5 100.646,656.566 2.5 100.657,646.465 5.0 100.646,646.465 2.5 100.646))",515
"POLYGON ((646.465 5.0 100.646,656.566 2.5 100.657,656.566 5.0 100.657,646.465 5.0 100.646))",516
"POLYGON ((646.465 5.0 100.646,656.566 5.0 100.657,646.465 7.5 100.646,646.465 5.0 100.646))",517
"POLYGON ((646.465 7.5 100.646,656.566 5.0 100.657,656.566 7.5 100.657,646.465 7.5 100.646))",518
"POLYGON ((646.465 7.5 100.646,656.566 7.5 100.657,646.465 10.0 100.646,646.465 7.5 100.646))",519
"POLYGON ((646.465 10.0 100.646,656.566 7.5 100.657,656.566 10.0 100.657,646.465 10.0 100.646))",520
"POLYGON ((656.566 0.0 100.657,666.667 0.0 100.667,656.566 2.5 100.657,656.566 0.0 100.657))",521
"POLYGON ((656.566 2.5 100.657,666.667 0.0 100.667,666.667 2.5 100.667,656.566 2.5 100.657))",522
"POLYGON ((656.566 2.5 100.657,666.667 2.5 100.667,656.566 5.0 100.657,656.566 2.5 100.657))",523
"POLYGON ((656.566 5.0 100.657,666.667 2.5 100.667,666.667 5.0 100.667,656.566 5.0 100.657))",524
"POLYGON ((656.566 5.0 100.657,666.667 5.0 100.667,656.566 7.5 100.657,656.566 5.0 100.657))",525
"POLYGON ((656.566 7.5 100.657,666.667 5.0 100.667,666.667 7.5 100.667,656.566 7.5 100.657))",526
"POLYGON ((656.566 7.5 100.657,666.667 7.5 100.667,656.566 10.0 100.657,656.566 7.5 100.657))",527
"POLYGON ((656.566 10.0 100.657,666.667 7.5 100.667,666.667 10.0 100.667,656.566 10.0 100.657))",528
"POLYGON ((666.667 0.0 100.667,676.768 0.0 100.677,666.667 2.5 100.667,666.667 0.0 100.667))",529
"POLYGON ((666.667 2.5 100.667,676.768 0.0 100.677,676.768 2.5 100.677,666.667 2.5 100.667))",530
"POLYGON ((666.667 2.5 100.667,676.768 2.5 100.677,666.667 5.0 100.667,666.667 2.5 100.667))",531
"POLYGON ((666.667 5.0 100.667,676.768 2.5 100.677,676.768 5.0 100.677,666.667 5.0 100.667))",532
"POLYGON ((666.667 5.0 100.667,676.768 5.0 100.677,666.667 7.5 100.667,666.667 5.0 100.667))",533
"POLYGON ((666.667 7.5 100.667,676.768 5.0 100.677,676.768 7.5 100.677,666.667 7.5 100.667))",534
"POLYGON ((666.667 7.5 100.667,676.768 7.5 100.677,666.667 10.0 100.667,666.667 7.5 100.667))",535
"POLYGON ((666.667 10.0 100.667,676.768 7.5 100.677,676.768 10.0 100.677,666.667 10.0 100.667))",536
"POLYGON ((676.768 0.0 100.677,686.869 0.0 100.687,676.768 2.5 100.677,676.768 0.0 100.677))",537
"POLYGON ((676.768 2.5 100.677,686.869 0.0 100.687,686.869 2.5 100.687,676.768 2.5 100.677))",538
"POLYGON ((676.768 2.5 100.677,686.869 2.5 100.687,676.768 5.0 100.677,676.768 2.5 100.677))",539
"POLYGON ((676.768 5.0 100.677,686.869 2.5 100.687,686.869 5.0 100.687,676.768 5.0 100.677))",540
"POLYGON ((676.768 5.0 100.677,686.869 5.0 100.687,676.768 7.5 100.677,676.768 5.0 100.677))",541
"POLYGON ((676.768 7.5 100.677,686.869 5.0 100.687,686.869 7.5 100.687,676.768 7.5 100.677))",542
"POLYGON ((676.768 7.5 100.677,686.869 7.5 100.687,676.768 10.0 100.677,676.768 7.5 100.677))",543
"POLYGON ((676.768 10.0 100.677,686.869 7.5 100.687,686.869 10.0 100.687,676.768 10.0 100.677))",544
"POLYGON ((686.869 0.0 100.687,696.97 0.0 100.697,686.869 2.5 100.687,686.869 0.0 100.687))",545
"POLYGON ((686.869 2.5 100.687,696.97 0.0 100.697,696.97 2.5 100.697,686.869 2.5 100.687))",546
"POLYGON ((686.869 2.5 100.687,696.97 2.5 100.697,686.869 5.0 100.687,686.869 2.5 100.687))",547
"POLYGON ((686.869 5.0 100.687,696.97 2.5 100.697,696.97 5.0 100.697,686.869 5.0 100.687))",548
"POLYGON ((686.869 5.0 100.687,696.97 5.0 100.697,686.869 7.5 100.687,686.869 5.0 100.687))",549
"POLYGON ((686.869 7.5 100.687,696.97 5.0 100.697,696.97 7.5 100.697,686.869 7.5 100.687))",550
"POLYGON ((686.869 7.5 100.687,696.97 7.5 100.697,686.869 10.0 100.687,686.869 7.5 100.687))",551
"POLYGON ((686.869 10.0 100.687,696.97 7.5 100.697,696.97 10.0 100.697,686.869 10.0 100.687))",552
"POLYGON ((696.97 0.0 100.697,707.071 0.0 100.707,696.97 2.5 100.697,696.97 0.0 100.697))",553
"POLYGON ((696.97 2.5 100.697,707.071 0.0 100.707,707.071 2.5 100.707,696.97 2.5 100.697))",554
"POLYGON ((696.97 2.5 100.697,707.071 2.5 100.707,696.97 5.0 100.697,696.97 2.5 100.697))",555
"POLYGON ((696.97 5.0 100.697,707.071 2.5 100.707,707.071 5.0 100.707,696.97 5.0 100.697))",556
"POLYGON ((696.97 5.0 100.697,707.071 5.0 100.707,696.97 7.5 100.697,696.97 5.0 100.697))",557
"POLYGON ((696.97 7.5 100.697,707.071 5.0 100.707,707.071 7.5 100.707,696.97 7.5 100.697))",558
"POLYGON ((696.97 7.5 100.697,707.071 7.5 100.707,696.97 10.0 100.697,696.97 7.5 100.697))",559
"POLYGON ((696.97 10.0 100.697,707.071 7.5 100.707,707.071 10.0 100.707,696.97 10.0 100.697))",560
"POLYGON ((707.071 0.0 100.707,717.172 0.0 100.717,707.071 2.5 100.707,707.071 0.0 100.707))",561
"POLYGON ((707.071 2.5 100.707,717.172 0.0 100.717,717.172 2.5 100.717,707.071 2.5 100.707))",562
"POLYGON ((707.071 2.5 100.707,717.172 2.5 100.717,707.071 5.0 100.707,707.071 2.5 100.707))",563
"POLYGON ((707.071 5.0 100.707,717.172 2.5 100.717,717.172 5.0 100.717,707.071 5.0 100.707))",564
"POLYGON ((707.071 5.0 100.707,717.172 5.0 100.717,707.071 7.5 100.707,707.071 5.0 100.707))",565
"POLYGON ((707.071 7.5 100.707,717.172 5.0 100.717,717.172 7.5 100.717,707.071 7.5 100.707))",566
"POLYGON ((707.071 7.5 100.707,717.172 7.5 100.717,707.071 10.0 100.707,707.071 7.5 100.707))",567
"POLYGON ((707.071 10.0 100.707,717.172 7.5 100.717,717.172 10.0 100.717,707.071 10.0 100.707))",568
"POLYGON ((717.172 0.0 100.717,727.273 0.0 100.727,717.172 2.5 100.717,717.172 0.0 100.717))",569
"POLYGON ((717.172 2.5 100.717,727.273 0.0 100.727,727.273 2.5 100.727,717.172 2.5 100.717))",570
"POLYGON ((717.172 2.5 100.717,727.273 2.5 100.727,717.172 5.0 100.717,717.172 2.5 100.717))",571
"POLYGON ((717.172 5.0 100.717,727.273 2.5 100.727,727.273 5.0 100.727,717.172 5.0 100.717))",572
"POLYGON ((717.172 5.0 100.717,727.273 5.0 100.727,717.172 7.5 100.717,717.172 5.0 100.717))",573
"POLYGON ((717.172 7.5 100.717,727.273 5.0 100.727,727.273 7.5 100.727,717.172 7.5 100.717))",574
"POLYGON ((717.172 7.5 100.717,727.273 7.5 100.727,717.172 10.0 100.717,717.172 7.5 100.717))",575
"POLYGON ((717.172 10.0 100.717,727.273 7.5 100.727,727.273 10.0 100.727,717.172 10.0 100.717))",576
"POLYGON ((727.273 0.0 100.727,737.374 0.0 100.737,727.273 2.5 100.727,727.273 0.0 100.727))",577
"POLYGON ((727.273 2.5 100.727,737.374 0.0 100.737,737.374 2.5 100.737,727.273 2.5 100.727))",578
"POLYGON ((727.273 2.5 100.727,737.374 2.5 100.737,727.273 5.0 100.727,727.273 2.5 100.727))",579
"POLYGON ((727.273 5.0 100.727,737.374 2.5 100.737,737.374 5.0 100.737,727.273 5.0 100.727))",580
"POLYGON ((727.273 5.0 100.727,737.374 5.0 100.737,727.273 7.5 100.727,727.273 5.0 100.727))",581
"POLYGON ((727.273 7.5 100.727,737.374 5.0 100.737,737.374 7.5 100.737,727.273 7.5 100.727))",582
"POLYGON ((727.273 7.5 100.727,737.374 7.5 100.737,727.273 10.0 100.727,727.273 7.5 100.727))",583
"POLYGON ((727.273 10.0 100.727,737.374 7.5 100.737,737.374 10.0 100.737,727.273 10.0 100.727))",584
"POLYGON ((737.374 0.0 100.737,747.475 0.0 100.747,737.374 2.5 100.737,737.374 0.0 100.737))",585
"POLYGON ((737.374 2.5 100.737,747.475 0.0 100.747,747.475 2.5 100.747,737.374 2.5 100.737))",586
"POLYGON ((737.374 2.5 100.737,747.475 2.5 100.747,737.374 5.0 100.737,737.374 2.5 100.737))",587
"POLYGON ((737.374 5.0 100.737,747.475 2.5 100.747,747.475 5.0 100.747,737.374 5.0 100.737))",588
"POLYGON ((737.374 5.0 100.737,747.475 5.0 100.747,737.374 7.5 100.737,737.374 5.0 100.737))",589
"POLYGON ((737.374 7.5 100.737,747.475 5.0 100.747,747.475 7.5 100.747,737.374 7.5 100.737))",590
"POLYGON ((737.374 7.5 100.737,747.475 7.5 100.747,737.374 10.0 100.737,737.374 7.5 100.737))",591
"POLYGON ((737.374 10.0 100.737,747.475 7.5 100.747,747.475 10.0 100.747,737.374 10.0 100.737))",592
"POLYGON ((747.475 0.0 100.747,757.576 0.0 100.758,747.475 2.5 100.747,747.475 0.0 100.747))",593
"POLYGON ((747.475 2.5 100.747,757.576 0.0 100.758,757.576 2.5 100.758,747.475 2.5 100.747))",594
"POLYGON ((747.475 2.5 100.747,757.576 2.5 100.758,747.475 5.0 100.747,747.475 2.5 100.747))",595
"POLYGON ((747.475 5.0 100.747,757.576 2.5 100.758,757.576 5.0 100.758,747.475 5.0 100.747))",596
"POLYGON ((747.475 5.0 100.747,757.576 5.0 100.758,747.475 7.5 100.747,747.475 5.0 100.747))",597
"POLYGON ((747.475 7.5 100.747,757.576 5.0 100.758,757.576 7.5 100.758,747.475 7.5 100.747))",598
"POLYGON ((747.475 7.5 100.747,757.576 7.5 100.758,747.475 10.0 100.747,747.475 7.5 100.747))",599
"POLYGON ((747.475 10.0 100.747,757.576 7.5 100.758,757.576 10.0 100.758,747.475 10.0 100.747))",600
"POLYGON ((757.576 0.0 100.758,767.677 0.0 100.768,757.576 2.5 100.758,757.576 0.0 100.758))",601
"POLYGON ((757.576 2.5 100.758,767.677 0.0 100.768,767.677 2.5 100.768,757.576 2.5 100.758))",602
"POLYGON ((757.576 2.5 100.758,767.677 2.5 100.768,757.576 5.0 100.758,757.576 2.5 100.758))",603
"POLYGON ((757.576 5.0 100.758,767.677 2.5 100.768,767.677 5.0 100.768,757.576 5.0 100.758))",604
"POLYGON ((757.576 5.0 100.758,767.677 5.0 100.768,757.576 7.5 100.758,757.576 5.0 100.758))",605
"POLYGON ((757.576 7.5 100.758,767.677 5.0 100.768,767.677 7.5 100.768,757.576 7.5 100.758))",606
"POLYGON ((757.576 7.5 100.758,767.677 7.5 100.768,757.576 10.0 100.758,757.576 7.5 100.758))",607
"POLYGON ((757.576 10.0 100.758,767.677 7.5 100.768,767.677 10.0 100.768,757.576 10.0 100.758))",608
"POLYGON ((767.677 0.0 100.768,777.778 0.0 100.778,767.677 2.5 100.768,767.677 0.0 100.768))",609
"POLYGON ((767.677 2.5 100.768,777.778 0.0 100.778,777.778 2.5 100.778,767.677 2.5 100.768))",610
"POLYGON ((767.677 2.5 100.768,777.778 2.5 100.778,767.677 5.0 100.768,767.677 2.5 100.768))",611
"POLYGON ((767.677 5.0 100.768,777.778 2.5 100.778,777.778 5.0 100.778,767.677 5.0 100.768))",612
"POLYGON ((767.677 5.0 100.768,777.778 5.0 100.778,767.677 7.5 100.768,767.677 5.0 100.768))",613
"POLYGON ((767.677 7.5 100.768,777.778 5.0 100.778,777.778 7.5 100.778,767.677 7.5 100.768))",614
"POLYGON ((767.677 7.5 100.768,777.778 7.5 100.778,767.677 10.0 100.768,767.677 7.5 100.768))",615
"POLYGON ((767.677 10.0 100.768,777.778 7.5 100.778,777.778 10.0 100.778,767.677 10.0 100.768))",616
"POLYGON ((777.778 0.0 100.778,787.879 0.0 100.788,777.778 2.5 100.778,777.778 0.0 100.778))",617
"POLYGON ((777.778 2.5 100.778,787.879 0.0 100.788,787.879 2.5 100.788,777.778 2.5 100.778))",618
"POLYGON ((777.778 2.5 100.778,787.879 2.5 100.788,777.778 5.0 100.778,777.778 2.5 100.778))",619
"POLYGON ((777.778 5.0 100.778,787.879 2.5 100.788,787.879 5.0 100.788,777.778 5.0 100.778))",620
"POLYGON ((777.778 5.0 100.778,787.879 5.0 100.788,777.778 7.5 100.778,777.778 5.0 100.778))",621
"POLYGON ((777.778 7.5 100.778,787.879 5.0 100.788,787.879 7.5 100.788,777.778 7.5 100.778))",622
"POLYGON ((777.778 7.5 100.778,787.879 7.5 100.788,777.778 10.0 100.778,777.778 7.5 100.778))",623
"POLYGON ((777.778 10.0 100.778,787.879 7.5 100.788,787.879 10.0 100.788,777.778 10.0 100.778))",624
"POLYGON ((787.879 0.0 100.788,797.98 0.0 100.798,787.879 2.5 100.788,787.879 0.0 100.788))",625
"POLYGON ((787.879 2.5 100.788,797.98 0.0 100.798,797.98 2.5 100.798,787.879 2.5 100.788))",626
"POLYGON ((787.879 2.5 100.788,797.98 2.5 100.798,787.879 5.0 100.788,787.879 2.5 100.788))",627
"POLYGON ((787.879 5.0 100.788,797.98 2.5 100.798,797.98 5.0 100.798,787.879 5.0 100.788))",628
"POLYGON ((787.879 5.0 100.788,797.98 5.0 100.798,787.879 7.5 100.788,787.879 5.0 100.788))",629
"POLYGON ((787.879 7.5 100.788,797.98 5.0 100.798,797.98 7.5 100.798,787.879 7.5 100.788))",630
"POLYGON ((787.879 7.5 100.788,797.98 7.5 100.798,787.879 10.0 100.788,787.879 7.5 100.788))",631
"POLYGON ((787.879 10.0 100.788,797.98 7.5 100.798,797.98 10.0 100.798,787.879 10.0 100.788))",632
"POLYGON ((797.98 0.0 100.798,808.081 0.0 100.808,797.98 2.5 100.798,797.98 0.0 100.798))",633
"POLYGON ((797.98 2.5 100.798,808.081 0.0 100.808,808.081 2.5 100.808,797.98 2.5 100.798))",634
"POLYGON ((797.98 2.5 100.798,808.081 2.5 100.808,797.98 5.0 100.798,797.98 2.5 100.798))",635
"POLYGON ((797.98 5.0 100.798,808.081 2.5 100.808,808.081 5.0 100.808,797.98 5.0 100.798))",636
"POLYGON ((797.98 5.0 100.798,808.081 5.0 100.808,797.98 7.5 100.798,797.98 5.0 100.798))",637
"POLYGON ((797.98 7.5 100.798,808.081 5.0 100.808,808.081 7.5 100.808,797.98 7.5 100.798))",638
"POLYGON ((797.98 7.5 100.798,808.081 7.5 100.808,797.98 10.0 100.798,797.98 7.5 100.798))",639
"POLYGON ((797.98 10.0 100.798,808.081 7.5 100.808,808.081 10.0 100.808,797.98 10.0 100.798))",640
"POLYGON ((808.081 0.0 100.808,818.182 0.0 100.818,808.081 2.5 100.808,808.081 0.0 100.808))",641
"POLYGON ((808.081 2.5 100.808,818.182 0.0 100.818,818.182 2.5 100.818,808.081 2.5 100.808))",642
"POLYGON ((808.081 2.5 100.808,818.182 2.5 100.818,808.081 5.0 100.808,808.081 2.5 100.808))",643
"POLYGON ((808.081 5.0 100.808,818.182 2.5 100.818,818.182 5.0 100.818,808.081 5.0 100.808))",644
"POLYGON ((808.081 5.0 100.808,818.182 5.0 100.818,808.081 7.5 100.808,808.081 5.0 100.808))",645
"POLYGON ((808.081 7.5 100.808,818.182 5.0 100.818,818.182 7.5 100.818,808.081 7.5 100.808))",646
"POLYGON ((808.081 7.5 100.808,818.182 7.5 100.818,808.081 10.0 100.808,808.081 7.5 100.808))",647
"POLYGON ((808.081 10.0 100.808,818.182 7.5 100.818,818.182 10.0 100.818,808.081 10.0 100.808))",648
"POLYGON ((818.182 0.0 100.818,828.283 0.0 100.828,818.182 2.5 100.818,818.182 0.0 100.818))",649
"POLYGON ((818.182 2.5 100.818,828.283 0.0 100.828,828.283 2.5 100.828,818.182 2.5 100.818))",650
"POLYGON ((818.182 2.5 100.818,828.283 2.5 100.828,818.182 5.0 100.818,818.182 2.5 100.818))",651
"POLYGON ((818.182 5.0 100.818,828.283 2.5 100.828,828.283 5.0 100.828,818.182 5.0 100.818))",652
"POLYGON ((818.182 5.0 100.818,828.283 5.0 100.828,818.182 7.5 100.818,818.182 5.0 100.818))",653
"POLYGON ((818.182 7.5 100.818,828.283 5.0 100.828,828.283 7.5 100.828,818.182 7.5 100.818))",654
"POLYGON ((818.182 7.5 100.818,828.283 7.5 100.828,818.182 10.0 100.818,818.182 7.5 100.818))",655
"POLYGON ((818.182 10.0 100.818,828.283 7.5 100.828,828.283 10.0 100.828,818.182 10.0 100.818))",656
"POLYGON ((828.283 0.0 100.828,838.384 0.0 100.838,828.283 2.5 100.828,828.283 0.0 100.828))",657
"POLYGON ((828.283 2.5 100.828,838.384 0.0 100.838,838.384 2.5 100.838,828.283 2.5 100.828))",658
"POLYGON ((828.283 2.5 100.828,838.384 2.5 100.838,828.283 5.0 100.828,828.283 2.5 100.828))",659
"POLYGON ((828.283 5.0 100.828,838.384 2.5 100.838,838.384 5.0 100.838,828.283 5.0 100.828))",660
"POLYGON ((828.283 5.0 100.828,838.384 5.0 100.838,828.283 7.5 100.828,828.283 5.0 100.828))",661
"POLYGON ((828.283 7.5 100.828,838.384 5.0 100.838,838.384 7.5 100.838,828.283 7.5 100.828))",662
"POLYGON ((828.283 7.5 100.828,838.384 7.5 100.838,828.283 10.0 100.828,828.283 7.5 100.828))",663
"POLYGON ((828.283 10.0 100.828,838.384 7.5 100.838,838.384 10.0 100.838,828.283 10.0 100.828))",664
"POLYGON ((838.384 0.0 100.838,848.485 0.0 100.848,838.384 2.5 100.838,838.384 0.0 100.838))",665
"POLYGON ((838.384 2.5 100.838,848.485 0.0 100.848,848.485 2.5 100.848,838.384 2.5 100.838))",666
"POLYGON ((838.384 2.5 100.838,848.485 2.5 100.848,838.384 5.0 100.838,838.384 2.5 100.838))",667
"POLYGON ((838.384 5.0 100.838,848.485 2.5 100.848,848.485 5.0 100.848,838.384 5.0 100.838))",668
"POLYGON ((838.384 5.0 100.838,848.485 5.0 100.848,838.384 7.5 100.838,838.384 5.0 100.838))",669
"POLYGON ((838.384 7.5 100.838,848.485 5.0 100.848,848.485 7.5 100.848,838.384 7.5 100.838))",670
"POLYGON ((838.384 7.5 100.838,848.485 7.5 100.848,838.384 10.0 100.838,838.384 7.5 100.838))",671
"POLYGON ((838.384 10.0 100.838,848.485 7.5 100.848,848.485 10.0 100.848,838.384 10.0 100.838))",672
"POLYGON ((848.485 0.0 100.848,858.586 0.0 100.859,848.485 2.5 100.848,848.485 0.0 100.848))",673
"POLYGON ((848.485 2.5 100.848,858.586 0.0 100.859,858.586 2.5 100.859,848.485 2.5 100.848))",674
"POLYGON ((848.485 2.5 100.848,858.586 2.5 100.859,848.485 5.0 100.848,848.485 2.5 100.848))",675
"POLYGON ((848.485 5.0 100.848,858.586 2.5 100.859,858.586 5.0 100.859,848.485 5.0 100.848))",676
"POLYGON ((848.485 5.0 100.848,858.586 5.0 100.859,848.485 7.5 100.848,848.485 5.0 100.848))",677
"POLYGON ((848.485 7.5 100.848,858.586 5.0 100.859,858.586 7.5 100.859,848.485 7.5 100.848))",678
"POLYGON ((848.485 7.5 100.848,858.586 7.5 100.859,848.485 10.0 100.848,848.485 7.5 100.848))",679
"POLYGON ((848.485 10.0 100.848,858.586 7.5 100.859,858.586 10.0 100.859,848.485 10.0 100.848))",680
"POLYGON ((858.586 0.0 100.859,868.687 0.0 100.869,858.586 2.5 100.859,858.586 0.0 100.859))",681
"POLYGON ((858.586 2.5 100.859,868.687 0.0 100.869,868.687 2.5 100.869,858.586 2.5 100.859))",682
"POLYGON ((858.586 2.5 100.859,868.687 2.5 100.869,858.586 5.0 100.859,858.586 2.5 100.859))",683
"POLYGON ((858.586 5.0 100.859,868.687 2.5 100.869,868.687 5.0 100.869,858.586 5.0 100.859))",684
"POLYGON ((858.586 5.0 100.859,868.687 5.0 100.869,858.586 7.5 100.859,858.586 5.0 100.859))",685
"POLYGON ((858.586 7.5 100.859,868.687 5.0 100.869,868.687 7.5 100.869,858.586 7.5 100.859))",686
"POLYGON ((858.586 7.5 100.859,868.687 7.5 100.869,858.586 10.0 100.859,858.586 7.5 100.859))",687
"POLYGON ((858.586 10.0 100.859,868.687 7.5 100.869,868.687 10.0 100.869,858.586 10.0 100.859))",688
"POLYGON ((868.687 0.0 100.869,878.788 0.0 100.879,868.687 2.5 100.869,868.687 0.0 100.869))",689
"POLYGON ((868.687 2.5 100.869,878.788 0.0 100.879,878.788 2.5 100.879,868.687 2.5 100.869))",690
"POLYGON ((868.687 2.5 100.869,878.788 2.5 100.879,868.687 5.0 100.869,868.687 2.5 100.869))",691
"POLYGON ((868.687 5.0 100.869,878.788 2.5 100.879,878.788 5.0 100.879,868.687 5.0 100.869))",692
"POLYGON ((868.687 5.0 100.869,878.788 5.0 100.879,868.687 7.5 100.869,868.687 5.0 100.869))",693
"POLYGON ((868.687 7.5 100.869,878.788 5.0 100.879,878.788 7.5 100.879,868.687 7.5 100.869))",694
"POLYGON ((868.687 7.5 100.869,878.788 7.5 100.879,868.687 10.0 100.869,868.687 7.5 100.869))",695
"POLYGON ((868.687 10.0 100.869,878.788 7.5 100.879,878.788 10.0 100.879,868.687 10.0 100.869))",696
"POLYGON ((878.788 0.0 100.879,888.889 0.0 100.889,878.788 2.5 100.879,878.788 0.0 100.879))",697
"POLYGON ((878.788 2.5 100.879,888.889 0.0 100.889,888.889 2.5 100.889,878.788 2.5 100.879))",698
"POLYGON ((878.788 2.5 100.879,888.889 2.5 100.889,878.788 5.0 100.879,878.788 2.5 100.879))",699
"POLYGON ((878.788 5.0 100.879,888.889 2.5 100.889,888.889 5.0 100.889,878.788 5.0 100.879))",700
"POLYGON ((878.788 5.0 100.879,888.889 5.0 100.889,878.788 7.5 100.879,878.788 5.0 100.879))",701
"POLYGON ((878.788 7.5 100.879,888.889 5.0 100.889,888.889 7.5 100.889,878.788 7.5 100.879))",702
"POLYGON ((878.788 7.5 100.879,888.889 7.5 100.889,878.788 10.0 100.879,878.788 7.5 100.879))",703
"POLYGON ((878.788 10.0 100.879,888.889 7.5 100.889,888.889 10.0 100.889,878.788 10.0 100.879))",704
"POLYGON ((888.889 0.0 100.889,898.99 0.0 100.899,888.889 2.5 100.889,888.889 0.0 100.889))",705
"POLYGON ((888.889 2.5 100.889,898.99 0.0 100.899,898.99 2.5 100.899,888.889 2.5 100.889))",706
"POLYGON ((888.889 2.5 100.889,898.99 2.5 100.899,888.889 5.0 100.889,888.889 2.5 100.889))",707
"POLYGON ((888.889 5.0 100.889,898.99 2.5 100.899,898.99 5.0 100.899,888.889 5.0 100.889))",708
"POLYGON ((888.889 5.0 100.889,898.99 5.0 100.899,888.889 7.5 100.889,888.889 5.0 100.889))",709
"POLYGON ((888.889 7.5 100.889,898.99 5.0 100.899,898.99 7.5 100.899,888.889 7.5 100.889))",710
"POLYGON ((888.889 7.5 100.889,898.99 7.5 100.899,888.889 10.0 100.889,888.889 7.5 100.889))",711
