WKT,element
"POLYGON ((585534.039 5036815.621,585523.268 5036744.199,585569.83 5036822.358,585534.039 5036815.621))",4370
"POLYGON ((585631.359 5036762.492,585650.067 5036759.581,585633.022 5036797.413,585631.359 5036762.492))",4371
"POLYGON ((585596.438 5036724.244,585631.359 5036762.492,585569.83 5036822.358,585596.438 5036724.244))",4372
"POLYGON ((585633.022 5036797.413,585667.944 5036806.144,585671.27 5036862.268,585633.022 5036797.413))",4373
"POLYGON ((585631.359 5036762.492,585633.022 5036797.413,585569.83 5036822.358,585631.359 5036762.492))",4374
"POLYGON ((585596.438 5036724.244,585569.83 5036822.358,585523.268 5036744.199,585596.438 5036724.244))",4375
"POLYGON ((585569.83 5036822.358,585633.022 5036797.413,585643.0 5036870.583,585569.83 5036822.358))",4376
"POLYGON ((585581.471 5036898.022,585530.713 5036863.846,585583.134 5036872.246,585581.471 5036898.022))",4377
"POLYGON ((585530.713 5036863.846,585504.106 5036853.037,585547.342 5036848.048,585530.713 5036863.846))",4378
"POLYGON ((585583.134 5036872.246,585530.713 5036863.846,585547.342 5036848.048,585583.134 5036872.246))",4379
"POLYGON ((585530.713 5036863.846,585581.471 5036898.022,585493.335 5036888.044,585530.713 5036863.846))",4380
"POLYGON ((585583.134 5036872.246,585643.0 5036870.583,585631.359 5036902.179,585583.134 5036872.246))",4381
"POLYGON ((585583.134 5036872.246,585547.342 5036848.048,585569.83 5036822.358,585583.134 5036872.246))",4382
"POLYGON ((585633.022 5036947.91,585631.359 5036902.179,585659.214 5036936.269,585633.022 5036947.91))",4383
"POLYGON ((585583.134 5036872.246,585631.359 5036902.179,585581.471 5036898.022,585583.134 5036872.246))",4384
"POLYGON ((585569.83 5036822.358,585643.0 5036870.583,585583.134 5036872.246,585569.83 5036822.358))",4385
"POLYGON ((585581.471 5036898.022,585631.359 5036902.179,585599.763 5036932.943,585581.471 5036898.022))",4386
"POLYGON ((585687.899 5036890.954,585631.359 5036902.179,585643.0 5036870.583,585687.899 5036890.954))",4387
"POLYGON ((585547.342 5036848.048,585504.106 5036853.037,585534.039 5036815.621,585547.342 5036848.048))",4388
"POLYGON ((585650.067 5036759.581,585631.359 5036762.492,585625.955 5036721.75,585650.067 5036759.581))",4389
"POLYGON ((585444.656 5037664.138,585447.812 5037688.959,585422.66 5037654.869,585444.656 5037664.138))",4390
"POLYGON ((585444.656 5037664.138,585438.419 5037641.688,585463.402 5037631.38,585444.656 5037664.138))",4391
"POLYGON ((585444.656 5037664.138,585476.706 5037674.616,585463.364 5037684.924,585444.656 5037664.138))",4392
"POLYGON ((585476.706 5037674.616,585444.656 5037664.138,585463.402 5037631.38,585476.706 5037674.616))",4393
"POLYGON ((585476.706 5037674.616,585513.252 5037704.048,585463.364 5037684.924,585476.706 5037674.616))",4394
"POLYGON ((585463.402 5037631.38,585438.419 5037641.688,585412.644 5037600.946,585463.402 5037631.38))",4395
"POLYGON ((585444.656 5037664.138,585463.364 5037684.924,585447.812 5037688.959,585444.656 5037664.138))",4396
"POLYGON ((585463.364 5037684.924,585482.526 5037717.021,585447.812 5037688.959,585463.364 5037684.924))",4397
"POLYGON ((585513.252 5037704.048,585482.526 5037717.021,585463.364 5037684.924,585513.252 5037704.048))",4398
"POLYGON ((585482.526 5037717.021,585513.252 5037704.048,585560.892 5037722.218,585482.526 5037717.021))",4399
"POLYGON ((585447.812 5037688.959,585482.526 5037717.021,585361.755 5037897.139,585447.812 5037688.959))",4400
"POLYGON ((585548.59 5037708.206,585576.028 5037718.183,585560.892 5037722.218,585548.59 5037708.206))",4401
"POLYGON ((585583.134 5037681.268,585548.59 5037708.206,585538.234 5037689.583,585583.134 5037681.268))",4402
"POLYGON ((585548.59 5037708.206,585560.892 5037722.218,585513.252 5037704.048,585548.59 5037708.206))",4403
"POLYGON ((585538.234 5037689.583,585548.59 5037708.206,585513.252 5037704.048,585538.234 5037689.583))",4404
"POLYGON ((585476.706 5037674.616,585538.234 5037689.583,585513.252 5037704.048,585476.706 5037674.616))",4405
"POLYGON ((585482.526 5037717.021,585560.892 5037722.218,585579.808 5037749.864,585482.526 5037717.021))",4406
"POLYGON ((585444.656 5037664.138,585422.66 5037654.869,585438.419 5037641.688,585444.656 5037664.138))",4407
"POLYGON ((585576.028 5037718.183,585583.134 5037681.268,585594.775 5037712.864,585576.028 5037718.183))",4408
"POLYGON ((585576.028 5037718.183,585548.59 5037708.206,585583.134 5037681.268,585576.028 5037718.183))",4409
"POLYGON ((585633.022 5036947.91,585599.763 5036932.943,585631.359 5036902.179,585633.022 5036947.91))",4410
"POLYGON ((585576.028 5037718.183,585594.775 5037712.864,585594.736 5037746.869,585576.028 5037718.183))",4411
"POLYGON ((585579.808 5037749.864,585594.736 5037746.869,585607.455 5037765.87,585579.808 5037749.864))",4412
"POLYGON ((585594.736 5037746.869,585579.808 5037749.864,585576.028 5037718.183,585594.736 5037746.869))",4413
"POLYGON ((585607.455 5037765.87,585594.736 5037746.869,585625.085 5037757.678,585607.455 5037765.87))",4414
"POLYGON ((585482.526 5037717.021,585579.808 5037749.864,585451.554 5037903.375,585482.526 5037717.021))",4415
"POLYGON ((585633.646 5037776.472,585625.085 5037757.678,585663.333 5037758.51,585633.646 5037776.472))",4416
"POLYGON ((585626.371 5037742.797,585625.085 5037757.678,585594.736 5037746.869,585626.371 5037742.797))",4417
"POLYGON ((585626.371 5037742.797,585663.333 5037758.51,585625.085 5037757.678,585626.371 5037742.797))",4418
"POLYGON ((585625.085 5037757.678,585633.646 5037776.472,585607.455 5037765.87,585625.085 5037757.678))",4419
"POLYGON ((585594.736 5037746.869,585594.775 5037712.864,585626.371 5037742.797,585594.736 5037746.869))",4420
"POLYGON ((585579.808 5037749.864,585607.455 5037765.87,585471.093 5037925.825,585579.808 5037749.864))",4421
"POLYGON ((585576.028 5037718.183,585579.808 5037749.864,585560.892 5037722.218,585576.028 5037718.183))",4422
"POLYGON ((585451.554 5037903.375,585412.474 5037901.296,585482.526 5037717.021,585451.554 5037903.375))",4423
"POLYGON ((585633.646 5037776.472,585688.107 5037933.724,585471.093 5037925.825,585633.646 5037776.472))",4424
"POLYGON ((585440.914 5036792.339,585410.149 5036769.058,585434.716 5036745.446,585440.914 5036792.339))",4425
"POLYGON ((585328.704 5036678.513,585366.913 5036733.305,585340.344 5036758.334,585328.704 5036678.513))",4426
"POLYGON ((585471.093 5037925.825,585607.455 5037765.87,585633.646 5037776.472,585471.093 5037925.825))",4427
"POLYGON ((585065.335 5037940.168,585111.066 5037915.223,585094.021 5037995.409,585065.335 5037940.168))",4428
"POLYGON ((585185.067 5038019.989,585140.167 5037980.91,585260.523 5037981.118,585185.067 5038019.989))",4429
"POLYGON ((585140.167 5037980.91,585111.066 5037915.223,585182.053 5037861.386,585140.167 5037980.91))",4430
"POLYGON ((585094.021 5037995.409,585140.167 5037980.91,585162.201 5038056.937,585094.021 5037995.409))",4431
"POLYGON ((585111.066 5037915.223,585140.167 5037980.91,585094.021 5037995.409,585111.066 5037915.223))",4432
"POLYGON ((585182.053 5037861.386,585111.066 5037915.223,585090.279 5037910.235,585182.053 5037861.386))",4433
"POLYGON ((585256.781 5037997.539,585185.067 5038019.989,585260.523 5037981.118,585256.781 5037997.539))",4434
"POLYGON ((585162.201 5038056.937,585185.067 5038019.989,585215.0 5038044.933,585162.201 5038056.937))",4435
"POLYGON ((585185.067 5038019.989,585162.201 5038056.937,585140.167 5037980.91,585185.067 5038019.989))",4436
"POLYGON ((585239.944 5038073.203,585215.0 5038044.933,585264.057 5038044.933,585239.944 5038073.203))",4437
"POLYGON ((585256.781 5038011.466,585215.0 5038044.933,585185.067 5038019.989,585256.781 5038011.466))",4438
"POLYGON ((585264.057 5038044.933,585215.0 5038044.933,585256.781 5038011.466,585264.057 5038044.933))",4439
"POLYGON ((585215.0 5038044.933,585239.944 5038073.203,585162.201 5038056.937,585215.0 5038044.933))",4440
"POLYGON ((585185.067 5038019.989,585256.781 5037997.539,585256.781 5038011.466,585185.067 5038019.989))",4441
"POLYGON ((585162.201 5038056.937,585239.944 5038073.203,585252.0 5038160.04,585162.201 5038056.937))",4442
"POLYGON ((585260.523 5037981.118,585256.781 5038011.466,585256.781 5037997.539,585260.523 5037981.118))",4443
"POLYGON ((585300.434 5037963.968,585291.495 5037944.949,585308.54 5037928.319,585300.434 5037963.968))",4444
"POLYGON ((585271.748 5037966.775,585199.514 5037863.88,585291.495 5037944.949,585271.748 5037966.775))",4445
"POLYGON ((585361.755 5037897.139,585343.67 5037929.047,585337.226 5037909.611,585361.755 5037897.139))",4446
"POLYGON ((585361.755 5037897.139,585405.199 5037952.328,585343.67 5037929.047,585361.755 5037897.139))",4447
"POLYGON ((585327.041 5037970.62,585308.54 5037928.319,585343.67 5037929.047,585327.041 5037970.62))",4448
"POLYGON ((585337.226 5037909.611,585343.67 5037929.047,585308.54 5037928.319,585337.226 5037909.611))",4449
"POLYGON ((585199.514 5037863.88,585308.54 5037928.319,585291.495 5037944.949,585199.514 5037863.88))",4450
"POLYGON ((585270.501 5038010.531,585264.057 5038044.933,585256.781 5038011.466,585270.501 5038010.531))",4451
"POLYGON ((585271.748 5037966.775,585291.495 5037944.949,585260.523 5037981.118,585271.748 5037966.775))",4452
"POLYGON ((585256.781 5038011.466,585260.523 5037981.118,585270.501 5038010.531,585256.781 5038011.466))",4453
"POLYGON ((585260.523 5037981.118,585291.495 5037944.949,585300.434 5037963.968,585260.523 5037981.118))",4454
"POLYGON ((585327.041 5037970.62,585300.434 5037963.968,585308.54 5037928.319,585327.041 5037970.62))",4455
"POLYGON ((585270.501 5038010.531,585260.523 5037981.118,585300.434 5037963.968,585270.501 5038010.531))",4456
"POLYGON ((585140.167 5037980.91,585199.514 5037863.88,585260.523 5037981.118,585140.167 5037980.91))",4457
"POLYGON ((585264.057 5038044.933,585270.501 5038010.531,585317.44 5038108.559,585264.057 5038044.933))",4458
"POLYGON ((585264.057 5038044.933,585274.866 5038078.192,585239.944 5038073.203,585264.057 5038044.933))",4459
"POLYGON ((585199.514 5037863.88,585271.748 5037966.775,585260.523 5037981.118,585199.514 5037863.88))",4460
"POLYGON ((585308.54 5037928.319,585202.84 5037848.082,585337.226 5037909.611,585308.54 5037928.319))",4461
"POLYGON ((585252.0 5038160.04,585266.551 5038116.44,585286.506 5038132.238,585252.0 5038160.04))",4462
"POLYGON ((585252.0 5038160.04,585239.944 5038073.203,585266.551 5038116.44,585252.0 5038160.04))",4463
"POLYGON ((585291.495 5038111.451,585286.506 5038132.238,585266.551 5038116.44,585291.495 5038111.451))",4464
"POLYGON ((585291.495 5038111.451,585274.866 5038078.192,585317.44 5038108.559,585291.495 5038111.451))",4465
"POLYGON ((585286.506 5038132.238,585300.811 5038201.684,585252.0 5038160.04,585286.506 5038132.238))",4466
"POLYGON ((585291.495 5038111.451,585266.551 5038116.44,585274.866 5038078.192,585291.495 5038111.451))",4467
"POLYGON ((585239.944 5038073.203,585274.866 5038078.192,585266.551 5038116.44,585239.944 5038073.203))",4468
"POLYGON ((585167.606 5038906.286,585158.46 5038943.702,585081.964 5038936.219,585167.606 5038906.286))",4469
"POLYGON ((585081.964 5038936.219,585034.57 5038883.005,585167.606 5038906.286,585081.964 5038936.219))",4470
"POLYGON ((585106.493 5038771.172,585167.606 5038906.286,585034.57 5038883.005,585106.493 5038771.172))",4471
"POLYGON ((585286.506 5038132.238,585291.495 5038111.451,585291.495 5038125.586,585286.506 5038132.238))",4472
"POLYGON ((585291.495 5038125.586,585317.44 5038108.559,585327.418 5038134.335,585291.495 5038125.586))",4473
"POLYGON ((585317.44 5038108.559,585291.495 5038125.586,585291.495 5038111.451,585317.44 5038108.559))",4474
"POLYGON ((585327.418 5038134.335,585381.918 5038161.859,585342.384 5038158.448,585327.418 5038134.335))",4475
"POLYGON ((585381.918 5038161.859,585327.418 5038134.335,585317.44 5038108.559,585381.918 5038161.859))",4476
"POLYGON ((585342.384 5038158.448,585381.918 5038161.859,585369.823 5038200.853,585342.384 5038158.448))",4477
"POLYGON ((585327.418 5038134.335,585300.811 5038201.684,585286.506 5038132.238,585327.418 5038134.335))",4478
"POLYGON ((585317.44 5038108.559,585270.501 5038010.531,585381.918 5038161.859,585317.44 5038108.559))",4479
"POLYGON ((585300.811 5038201.684,585327.418 5038134.335,585342.384 5038158.448,585300.811 5038201.684))",4480
"POLYGON ((585300.811 5038201.684,585334.901 5038247.415,585333.485 5038308.042,585300.811 5038201.684))",4481
"POLYGON ((585334.901 5038247.415,585300.811 5038201.684,585369.823 5038200.853,585334.901 5038247.415))",4482
"POLYGON ((585333.485 5038308.042,585334.901 5038247.415,585350.699 5038254.067,585333.485 5038308.042))",4483
"POLYGON ((585300.811 5038201.684,585333.485 5038308.042,585252.0 5038160.04,585300.811 5038201.684))",4484
"POLYGON ((585334.901 5038247.415,585370.655 5038236.606,585350.699 5038254.067,585334.901 5038247.415))",4485
"POLYGON ((585370.655 5038236.606,585334.901 5038247.415,585369.823 5038200.853,585370.655 5038236.606))",4486
"POLYGON ((585370.655 5038236.606,585369.823 5038200.853,585381.918 5038161.859,585370.655 5038236.606))",4487
"POLYGON ((585333.485 5038308.042,585350.699 5038254.067,585465.065 5038334.805,585333.485 5038308.042))",4488
"POLYGON ((585300.811 5038201.684,585342.384 5038158.448,585369.823 5038200.853,585300.811 5038201.684))",4489
"POLYGON ((585327.418 5038134.335,585286.506 5038132.238,585291.495 5038125.586,585327.418 5038134.335))",4490
"POLYGON ((585274.866 5038078.192,585264.057 5038044.933,585317.44 5038108.559,585274.866 5038078.192))",4491
"POLYGON ((585350.699 5038254.067,585370.655 5038236.606,585465.065 5038334.805,585350.699 5038254.067))",4492
"POLYGON ((585090.279 5037910.235,585111.066 5037915.223,585065.335 5037940.168,585090.279 5037910.235))",4493
"POLYGON ((585436.795 5037927.384,585451.554 5037903.375,585471.093 5037925.825,585436.795 5037927.384))",4494
"POLYGON ((585405.199 5037952.328,585412.474 5037901.296,585436.795 5037927.384,585405.199 5037952.328))",4495
"POLYGON ((585472.756 5038011.051,585465.273 5037987.354,585468.599 5037950.769,585472.756 5038011.051))",4496
"POLYGON ((585446.773 5038000.553,585468.599 5037950.769,585465.273 5037987.354,585446.773 5038000.553))",4497
"POLYGON ((585471.093 5037925.825,585468.599 5037950.769,585436.795 5037927.384,585471.093 5037925.825))",4498
"POLYGON ((585555.488 5038057.613,585472.756 5038011.051,585468.599 5037950.769,585555.488 5038057.613))",4499
"POLYGON ((585579.808 5037749.864,585471.093 5037925.825,585451.554 5037903.375,585579.808 5037749.864))",4500
"POLYGON ((585458.413 5038092.015,585446.773 5038000.553,585474.419 5038040.568,585458.413 5038092.015))",4501
"POLYGON ((585474.419 5038040.568,585541.768 5038067.175,585487.307 5038071.332,585474.419 5038040.568))",4502
"POLYGON ((585472.756 5038011.051,585541.768 5038067.175,585474.419 5038040.568,585472.756 5038011.051))",4503
"POLYGON ((585474.419 5038040.568,585487.307 5038071.332,585458.413 5038092.015,585474.419 5038040.568))",4504
"POLYGON ((585472.756 5038011.051,585474.419 5038040.568,585446.773 5038000.553,585472.756 5038011.051))",4505
"POLYGON ((585446.773 5038000.553,585465.273 5037987.354,585472.756 5038011.051,585446.773 5038000.553))",4506
"POLYGON ((585458.413 5038092.015,585487.307 5038071.332,585511.835 5038096.692,585458.413 5038092.015))",4507
"POLYGON ((585678.13 5037961.994,585555.488 5038057.613,585468.599 5037950.769,585678.13 5037961.994))",4508
"POLYGON ((585555.488 5038057.613,585577.937 5038063.018,585541.768 5038067.175,585555.488 5038057.613))",4509
"POLYGON ((585555.488 5038057.613,585541.768 5038067.175,585472.756 5038011.051,585555.488 5038057.613))",4510
"POLYGON ((585566.505 5038070.397,585577.937 5038063.018,585603.297 5038079.647,585566.505 5038070.397))",4511
"POLYGON ((585566.505 5038070.397,585541.768 5038067.175,585577.937 5038063.018,585566.505 5038070.397))",4512
"POLYGON ((585468.599 5037950.769,585471.093 5037925.825,585678.13 5037961.994,585468.599 5037950.769))",4513
"POLYGON ((585541.768 5038067.175,585566.505 5038070.397,585542.6 5038089.625,585541.768 5038067.175))",4514
"POLYGON ((585577.937 5038063.018,585555.488 5038057.613,585678.13 5037961.994,585577.937 5038063.018))",4515
"POLYGON ((585566.505 5038070.397,585603.297 5038079.647,585638.011 5038126.937,585566.505 5038070.397))",4516
"POLYGON ((585511.835 5038096.692,585534.285 5038119.558,585513.29 5038115.296,585511.835 5038096.692))",4517
"POLYGON ((585534.285 5038119.558,585511.835 5038096.692,585542.6 5038089.625,585534.285 5038119.558))",4518
"POLYGON ((585513.29 5038115.296,585534.285 5038119.558,585545.51 5038135.771,585513.29 5038115.296))",4519
"POLYGON ((585511.835 5038096.692,585513.29 5038115.296,585458.413 5038092.015,585511.835 5038096.692))",4520
"POLYGON ((585566.505 5038070.397,585546.757 5038112.49,585542.6 5038089.625,585566.505 5038070.397))",4521
"POLYGON ((585546.757 5038112.49,585553.409 5038133.693,585534.285 5038119.558,585546.757 5038112.49))",4522
"POLYGON ((585542.6 5038089.625,585546.757 5038112.49,585534.285 5038119.558,585542.6 5038089.625))",4523
"POLYGON ((585511.835 5038096.692,585541.768 5038067.175,585542.6 5038089.625,585511.835 5038096.692))",4524
"POLYGON ((585644.871 5038110.827,585638.011 5038126.937,585603.297 5038079.647,585644.871 5038110.827))",4525
"POLYGON ((585577.937 5038063.018,585685.613 5037986.938,585603.297 5038079.647,585577.937 5038063.018))",4526
"POLYGON ((585541.768 5038067.175,585511.835 5038096.692,585487.307 5038071.332,585541.768 5038067.175))",4527
"POLYGON ((585704.737 5038047.22,585644.871 5038110.827,585603.297 5038079.647,585704.737 5038047.22))",4528
"POLYGON ((585424.946 5038389.526,585465.065 5038334.805,585523.268 5038462.852,585424.946 5038389.526))",4529
"POLYGON ((585333.485 5038308.042,585465.065 5038334.805,585424.946 5038389.526,585333.485 5038308.042))",4530
"POLYGON ((585381.918 5038161.859,585465.065 5038334.805,585370.655 5038236.606,585381.918 5038161.859))",4531
"POLYGON ((585548.212 5038171.836,585545.51 5038135.771,585553.409 5038133.693,585548.212 5038171.836))",4532
"POLYGON ((585581.471 5038550.988,585519.734 5038574.113,585523.268 5038462.852,585581.471 5038550.988))",4533
"POLYGON ((585545.51 5038135.771,585548.212 5038171.836,585513.29 5038115.296,585545.51 5038135.771))",4534
"POLYGON ((585424.946 5038389.526,585523.268 5038462.852,585519.734 5038574.113,585424.946 5038389.526))",4535
"POLYGON ((585489.801 5038881.758,585461.531 5038825.217,585574.611 5038810.251,585489.801 5038881.758))",4536
"POLYGON ((585479.824 5038748.722,585574.611 5038810.251,585461.531 5038825.217,585479.824 5038748.722))",4537
"POLYGON ((585581.471 5038550.988,585534.701 5038675.553,585519.734 5038574.113,585581.471 5038550.988))",4538
"POLYGON ((585479.824 5038748.722,585503.105 5038693.845,585574.611 5038810.251,585479.824 5038748.722))",4539
"POLYGON ((585534.701 5038675.553,585574.611 5038810.251,585503.105 5038693.845,585534.701 5038675.553))",4540
"POLYGON ((585579.808 5038148.555,585553.409 5038133.693,585546.757 5038112.49,585579.808 5038148.555))",4541
"POLYGON ((585579.808 5038148.555,585546.757 5038112.49,585566.505 5038070.397,585579.808 5038148.555))",4542
"POLYGON ((585561.516 5038451.211,585621.382 5038434.582,585608.078 5038521.055,585561.516 5038451.211))",4543
"POLYGON ((585574.611 5038810.251,585561.308 5038878.432,585489.801 5038881.758,585574.611 5038810.251))",4544
"POLYGON ((585534.701 5038675.553,585799.109 5038722.115,585614.522 5038825.217,585534.701 5038675.553))",4545
"POLYGON ((585534.701 5038675.553,585614.522 5038825.217,585574.611 5038810.251,585534.701 5038675.553))",4546
"POLYGON ((585608.078 5038521.055,585799.109 5038722.115,585581.471 5038550.988,585608.078 5038521.055))",4547
"POLYGON ((585611.196 5038880.095,585614.522 5038825.217,585700.995 5038865.128,585611.196 5038880.095))",4548
"POLYGON ((585581.471 5038550.988,585799.109 5038722.115,585534.701 5038675.553,585581.471 5038550.988))",4549
"POLYGON ((585608.078 5038521.055,585621.382 5038434.582,585867.289 5038560.809,585608.078 5038521.055))",4550
"POLYGON ((585548.212 5038171.836,585553.409 5038133.693,585579.808 5038148.555,585548.212 5038171.836))",4551
"POLYGON ((585534.285 5038119.558,585553.409 5038133.693,585545.51 5038135.771,585534.285 5038119.558))",4552
"POLYGON ((585667.944 5038125.274,585638.011 5038126.937,585644.871 5038110.827,585667.944 5038125.274))",4553
"POLYGON ((585436.795 5037927.384,585468.599 5037950.769,585446.773 5038000.553,585436.795 5037927.384))",4554
"POLYGON ((585451.554 5037903.375,585436.795 5037927.384,585412.474 5037901.296,585451.554 5037903.375))",4555
"POLYGON ((585676.688 5036783.037,585667.944 5036806.144,585650.067 5036759.581,585676.688 5036783.037))",4556
"POLYGON ((585015.862 5037568.084,585075.728 5037551.455,585111.482 5037566.837,585015.862 5037568.084))",4557
"POLYGON ((585510.758 5036732.473,585462.155 5036741.705,585507.054 5036717.176,585510.758 5036732.473))",4558
"POLYGON ((585679.286 5035969.598,585609.027 5035949.227,585651.432 5035948.811,585679.286 5035969.598))",4559
"POLYGON ((584782.011 5036537.994,584725.484 5036577.248,584763.316 5036491.606,584782.011 5036537.994))",4560
"POLYGON ((584697.318 5035954.216,584734.319 5035903.912,584843.969 5035943.874,584697.318 5035954.216))",4561
"POLYGON ((585654.017 5034730.218,585604.129 5034673.678,585650.067 5034685.995,585654.017 5034730.218))",4562
"POLYGON ((585671.062 5033847.455,585676.051 5033885.287,585612.443 5033921.872,585671.062 5033847.455))",4563
"POLYGON ((585590.825 5033773.454,585679.377 5033821.68,585671.062 5033847.455,585590.825 5033773.454))",4564
"POLYGON ((585679.377 5033821.68,585706.4 5033808.792,585671.062 5033847.455,585679.377 5033821.68))",4565
"POLYGON ((585671.062 5033847.455,585706.4 5033808.792,585676.051 5033885.287,585671.062 5033847.455))",4566
"POLYGON ((585679.377 5033821.68,585635.309 5033760.151,585689.77 5033765.971,585679.377 5033821.68))",4567
"POLYGON ((585713.051 5033981.062,585659.422 5033921.456,585676.051 5033885.287,585713.051 5033981.062))",4568
"POLYGON ((585651.523 5033718.317,585718.872 5033727.463,585689.77 5033765.971,585651.523 5033718.317))",4569
"POLYGON ((585612.443 5033921.872,585676.051 5033885.287,585659.422 5033921.456,585612.443 5033921.872))",4570
"POLYGON ((585619.095 5034103.549,585675.635 5034099.963,585658.174 5034155.516,585619.095 5034103.549))",4571
"POLYGON ((585659.422 5033921.456,585713.051 5033981.062,585640.713 5033954.455,585659.422 5033921.456))",4572
"POLYGON ((585666.073 5034223.28,585659.837 5034250.303,585629.814 5034195.445,585666.073 5034223.28))",4573
"POLYGON ((585708.894 5034168.975,585666.073 5034223.28,585658.174 5034155.516,585708.894 5034168.975))",4574
"POLYGON ((585708.894 5034168.975,585658.174 5034155.516,585675.635 5034099.963,585708.894 5034168.975))",4575
"POLYGON ((585659.837 5034250.303,585666.073 5034223.28,585710.557 5034211.38,585659.837 5034250.303))",4576
"POLYGON ((585715.546 5034313.651,585636.556 5034296.034,585659.837 5034250.303,585715.546 5034313.651))",4577
"POLYGON ((585706.4 5033808.792,585679.377 5033821.68,585689.77 5033765.971,585706.4 5033808.792))",4578
"POLYGON ((585629.814 5034195.445,585658.174 5034155.516,585666.073 5034223.28,585629.814 5034195.445))",4579
"POLYGON ((585692.265 5033614.383,585712.22 5033602.743,585738.827 5033624.361,585692.265 5033614.383))",4580
"POLYGON ((585692.265 5033614.383,585738.827 5033624.361,585713.883 5033661.777,585692.265 5033614.383))",4581
"POLYGON ((585718.872 5033727.463,585713.883 5033661.777,585770.423 5033677.575,585718.872 5033727.463))",4582
"POLYGON ((585708.894 5034168.975,585710.557 5034211.38,585666.073 5034223.28,585708.894 5034168.975))",4583
"POLYGON ((585713.051 5033981.062,585676.051 5033885.287,585759.614 5033966.096,585713.051 5033981.062))",4584
"POLYGON ((585804.513 5033748.25,585714.714 5033783.848,585718.872 5033727.463,585804.513 5033748.25))",4585
"POLYGON ((585676.051 5033885.287,585706.4 5033808.792,585802.019 5033896.252,585676.051 5033885.287))",4586
"POLYGON ((585714.714 5033783.848,585706.4 5033808.792,585689.77 5033765.971,585714.714 5033783.848))",4587
"POLYGON ((585706.4 5033808.792,585714.714 5033783.848,585810.334 5033799.801,585706.4 5033808.792))",4588
"POLYGON ((585718.872 5033727.463,585714.714 5033783.848,585689.77 5033765.971,585718.872 5033727.463))",4589
"POLYGON ((585659.837 5034250.303,585710.557 5034211.38,585715.546 5034313.651,585659.837 5034250.303))",4590
"POLYGON ((585708.804 5034688.508,585694.669 5034747.542,585654.758 5034671.047,585708.804 5034688.508))",4591
"POLYGON ((585633.14 5034560.461,585654.758 5034671.047,585556.644 5034462.347,585633.14 5034560.461))",4592
"POLYGON ((585723.445 5034418.261,585633.14 5034560.461,585697.669 5034412.025,585723.445 5034418.261))",4593
"POLYGON ((585697.669 5034412.025,585654.017 5034408.699,585704.737 5034376.011,585697.669 5034412.025))",4594
"POLYGON ((585654.758 5034671.047,585623.46 5034624.466,585556.644 5034462.347,585654.758 5034671.047))",4595
"POLYGON ((585650.067 5034685.995,585654.758 5034671.047,585675.843 5034736.299,585650.067 5034685.995))",4596
"POLYGON ((585634.062 5034378.35,585704.737 5034376.011,585654.017 5034408.699,585634.062 5034378.35))",4597
"POLYGON ((585633.14 5034560.461,585723.445 5034418.261,585655.59 5034575.427,585633.14 5034560.461))",4598
"POLYGON ((585669.815 5034788.422,585654.017 5034730.218,585675.843 5034736.299,585669.815 5034788.422))",4599
"POLYGON ((585708.27 5034789.097,585669.815 5034788.422,585675.843 5034736.299,585708.27 5034789.097))",4600
"POLYGON ((585694.669 5034747.542,585675.843 5034736.299,585654.758 5034671.047,585694.669 5034747.542))",4601
"POLYGON ((585726.265 5034766.666,585708.27 5034789.097,585694.669 5034747.542,585726.265 5034766.666))",4602
"POLYGON ((585708.27 5034789.097,585675.843 5034736.299,585694.669 5034747.542,585708.27 5034789.097))",4603
"POLYGON ((585650.067 5034685.995,585675.843 5034736.299,585654.017 5034730.218,585650.067 5034685.995))",4604
"POLYGON ((585669.815 5034788.422,585708.27 5034789.097,585711.389 5034838.31,585669.815 5034788.422))",4605
"POLYGON ((585697.669 5034412.025,585704.737 5034376.011,585723.445 5034418.261,585697.669 5034412.025))",4606
"POLYGON ((585697.669 5034412.025,585614.016 5034434.909,585654.017 5034408.699,585697.669 5034412.025))",4607
"POLYGON ((585654.758 5034671.047,585718.781 5034638.619,585708.804 5034688.508,585654.758 5034671.047))",4608
"POLYGON ((585654.758 5034671.047,585712.13 5034607.855,585718.781 5034638.619,585654.758 5034671.047))",4609
"POLYGON ((585712.13 5034607.855,585780.816 5034614.072,585718.781 5034638.619,585712.13 5034607.855))",4610
"POLYGON ((585789.131 5034656.477,585708.804 5034688.508,585718.781 5034638.619,585789.131 5034656.477))",4611
"POLYGON ((585752.962 5034437.384,585712.13 5034607.855,585655.59 5034575.427,585752.962 5034437.384))",4612
"POLYGON ((585704.737 5034376.011,585744.647 5034380.169,585723.445 5034418.261,585704.737 5034376.011))",4613
"POLYGON ((585739.568 5034727.587,585708.804 5034688.508,585789.131 5034656.477,585739.568 5034727.587))",4614
"POLYGON ((585708.27 5034789.097,585728.226 5034819.862,585711.389 5034838.31,585708.27 5034789.097))",4615
"POLYGON ((585708.27 5034789.097,585726.265 5034766.666,585728.226 5034819.862,585708.27 5034789.097))",4616
"POLYGON ((585798.277 5034779.951,585728.226 5034819.862,585726.265 5034766.666,585798.277 5034779.951))",4617
"POLYGON ((585711.389 5034838.31,585728.226 5034819.862,585734.878 5034850.21,585711.389 5034838.31))",4618
