WKT,node
"POINT (586038.988 5035713.278 236.952)",2510
"POINT (586057.281 5035702.885 236.952)",2511
"POINT (586084.304 5035691.244 236.952)",2512
"POINT (586081.393 5035675.03 236.952)",2513
"POINT (586044.809 5035638.03 236.952)",2514
"POINT (586022.359 5035605.602 236.952)",2515
"POINT (586009.471 5035571.512 236.952)",2516
"POINT (585992.842 5035539.5 236.952)",2517
"POINT (585980.785 5035505.826 236.952)",2518
"POINT (585960.83 5035460.511 236.952)",2519
"POINT (585948.358 5035421.016 236.952)",2520
"POINT (585935.054 5035386.51 236.952)",2521
"POINT (585923.83 5035366.139 236.952)",2522
"POINT (585911.773 5035325.396 236.952)",2523
"POINT (585915.099 5035286.733 236.952)",2524
"POINT (585899.301 5035263.868 236.952)",2525
"POINT (585882.672 5035247.654 236.952)",2526
"POINT (585868.952 5035224.788 236.952)",2527
"POINT (585863.132 5035187.372 236.952)",2528
"POINT (585875.604 5035142.473 236.952)",2529
"POINT (585855.649 5035108.382 236.952)",2530
"POINT (585843.177 5035079.696 236.952)",2531
"POINT (585826.547 5035016.92 236.952)",2532
"POINT (585812.828 5034984.909 236.952)",2533
"POINT (585790.794 5034944.167 236.952)",2534
"POINT (585778.322 5034913.818 236.952)",2535
"POINT (585772.502 5034878.48 236.952)",2536
"POINT (585779.569 5034850.626 236.952)",2537
"POINT (585789.547 5034826.098 236.952)",2538
"POINT (585798.277 5034779.951 236.952)",2539
"POINT (585812.828 5034702.624 236.952)",2540
"POINT (585789.131 5034656.477 236.952)",2541
"POINT (585780.816 5034614.072 236.952)",2542
"POINT (585820.727 5034560.442 236.952)",2543
"POINT (585893.481 5034510.554 236.952)",2544
"POINT (585910.942 5034473.138 236.952)",2545
"POINT (585883.919 5034454.43 236.952)",2546
"POINT (585834.446 5034452.767 236.952)",2547
"POINT (585797.446 5034456.508 236.952)",2548
"POINT (585752.962 5034437.384 236.952)",2549
"POINT (585723.445 5034418.261 236.952)",2550
"POINT (585697.669 5034412.025 236.952)",2551
"POINT (585654.017 5034408.699 236.952)",2552
"POINT (585634.062 5034378.35 236.952)",2553
"POINT (585636.556 5034296.034 236.952)",2554
"POINT (585659.837 5034250.303 236.952)",2555
"POINT (585666.073 5034223.28 236.952)",2556
"POINT (585658.174 5034155.516 236.952)",2557
"POINT (585619.095 5034103.549 236.952)",2558
"POINT (585573.78 5034074.863 236.952)",2559
"POINT (585565.881 5034035.784 236.952)",2560
"POINT (585575.443 5033986.311 236.952)",2561
"POINT (585588.746 5033943.074 236.952)",2562
"POINT (585612.443 5033921.872 236.952)",2563
"POINT (585659.422 5033921.456 236.952)",2564
"POINT (585676.051 5033885.287 236.952)",2565
"POINT (585671.062 5033847.455 236.952)",2566
"POINT (585679.377 5033821.68 236.952)",2567
"POINT (585706.4 5033808.792 236.952)",2568
"POINT (585714.714 5033783.848 236.952)",2569
"POINT (585689.77 5033765.971 236.952)",2570
"POINT (585635.309 5033760.151 236.952)",2571
"POINT (585590.825 5033773.454 236.952)",2572
"POINT (585552.577 5033794.657 236.952)",2573
"POINT (585507.678 5033795.904 236.952)",2574
"POINT (585484.812 5033776.78 236.952)",2575
"POINT (585466.104 5033747.679 236.952)",2576
"POINT (585449.059 5033723.982 236.952)",2577
"POINT (585422.452 5033716.498 236.952)",2578
"POINT (585376.721 5033727.307 236.952)",2579
"POINT (585338.058 5033736.454 236.952)",2580
"POINT (585310.203 5033728.555 236.952)",2581
"POINT (585290.248 5033709.015 236.952)",2582
"POINT (585275.697 5033676.588 236.952)",2583
"POINT (585238.697 5033604.665 236.952)",2584
"POINT (585218.326 5033560.597 236.952)",2585
"POINT (585191.303 5033493.664 236.952)",2586
"POINT (585172.179 5033418.0 236.952)",2587
"POINT (585159.707 5033334.021 236.952)",2588
"POINT (585165.111 5033285.38 236.952)",2589
"POINT (585168.437 5033144.861 236.952)",2590
"POINT (585149.729 5033043.006 236.952)",2591
"POINT (585125.201 5033012.242 236.952)",2592
"POINT (585061.178 5032994.781 236.952)",2593
"POINT (585036.649 5032969.837 236.952)",2594
"POINT (585010.042 5032910.386 236.952)",2595
"POINT (584996.738 5032834.722 236.952)",2596
"POINT (584995.907 5032768.62 236.952)",2597
"POINT (584999.649 5032717.485 236.952)",2598
"POINT (585011.705 5032655.54 236.952)",2599
"POINT (585028.75 5032622.697 236.952)",2600
"POINT (585053.694 5032594.843 236.952)",2601
"POINT (585138.504 5032492.987 236.952)",2602
"POINT (585160.954 5032441.436 236.952)",2603
"POINT (585172.179 5032354.132 236.952)",2604
"POINT (585176.752 5032317.131 236.952)",2605
"POINT (585211.258 5032283.457 236.952)",2606
"POINT (585239.944 5032247.288 236.952)",2607
"POINT (585237.45 5032220.68 236.952)",2608
"POINT (585219.157 5032202.388 236.952)",2609
"POINT (585210.842 5032145.848 236.952)",2610
"POINT (585198.786 5032113.005 236.952)",2611
"POINT (585179.247 5032106.353 236.952)",2612
"POINT (585144.325 5032120.904 236.952)",2613
"POINT (585104.83 5032118.825 236.952)",2614
"POINT (585073.65 5032141.275 236.952)",2615
"POINT (585062.009 5032172.039 236.952)",2616
"POINT (584994.244 5032238.141 236.952)",2617
"POINT (584956.412 5032243.962 236.952)",2618
"POINT (584926.479 5032276.805 236.952)",2619
"POINT (584891.973 5032305.491 236.952)",2620
"POINT (584857.883 5032360.368 236.952)",2621
"POINT (584850.399 5032391.132 236.952)",2622
"POINT (584820.882 5032418.155 236.952)",2623
"POINT (584748.128 5032450.167 236.952)",2624
"POINT (584599.191 5038012.714 236.952)",2625
"POINT (584576.741 5038003.567 236.952)",2626
"POINT (584586.719 5037975.297 236.952)",2627
"POINT (584618.315 5037954.511 236.952)",2628
"POINT (584651.574 5037953.679 236.952)",2629
"POINT (584664.046 5037967.814 236.952)",2630
"POINT (584659.888 5037984.443 236.952)",2631
"POINT (584630.787 5038006.062 236.952)",2632
"POINT (585182.053 5037861.386 236.952)",2633
"POINT (585199.514 5037863.88 236.952)",2634
"POINT (585202.84 5037848.082 236.952)",2635
"POINT (585188.705 5037836.441 236.952)",2636
"POINT (585947.423 5037731.676 236.952)",2637
"POINT (585917.49 5037725.856 236.952)",2638
"POINT (585910.006 5037698.417 236.952)",2639
"POINT (585901.692 5037669.316 236.952)",2640
"POINT (585902.523 5037633.562 236.952)",2641
"POINT (585916.658 5037608.618 236.952)",2642
"POINT (585934.119 5037604.461 236.952)",2643
"POINT (585949.917 5037621.922 236.952)",2644
"POINT (585959.895 5037655.181 236.952)",2645
"POINT (585969.041 5037680.125 236.952)",2646
"POINT (585964.052 5037709.226 236.952)",2647
"POINT (585959.895 5037723.361 236.952)",2648
"POINT (585992.322 5037516.325 236.952)",2649
"POINT (585990.659 5037478.077 236.952)",2650
"POINT (586008.952 5037436.504 236.952)",2651
"POINT (586027.244 5037413.222 236.952)",2652
"POINT (586050.525 5037425.694 236.952)",2653
"POINT (586048.862 5037468.931 236.952)",2654
"POINT (586013.94 5037526.302 236.952)",2655
"POINT (586105.402 5037397.424 236.952)",2656
"POINT (586090.436 5037412.391 236.952)",2657
"POINT (586063.829 5037415.717 236.952)",2658
"POINT (586050.525 5037387.447 236.952)",2659
"POINT (586050.525 5037345.873 236.952)",2660
"POINT (586067.155 5037318.435 236.952)",2661
"POINT (586084.615 5037325.918 236.952)",2662
"POINT (586105.402 5037349.199 236.952)",2663
"POINT (586140.324 5037356.682 236.952)",2664
"POINT (586142.818 5037340.053 236.952)",2665
"POINT (586178.572 5037334.232 236.952)",2666
"POINT (586186.055 5037344.21 236.952)",2667
"POINT (586181.066 5037360.008 236.952)",2668
"POINT (586152.796 5037360.84 236.952)",2669
"POINT (587116.576 5036924.317 236.952)",2670
"POINT (587103.896 5036911.221 236.952)",2671
"POINT (587065.233 5036837.844 236.952)",2672
"POINT (587063.57 5036808.95 236.952)",2673
"POINT (587102.857 5036795.439 236.952)",2674
"POINT (587179.144 5036865.49 236.952)",2675
"POINT (587198.476 5036931.592 236.952)",2676
"POINT (587179.144 5036952.171 236.952)",2677
"POINT (586768.605 5036787.54 236.952)",2678
"POINT (586750.313 5036780.056 236.952)",2679
"POINT (586716.222 5036727.674 236.952)",2680
"POINT (586733.683 5036703.561 236.952)",2681
"POINT (586770.268 5036697.741 236.952)",2682
"POINT (586798.538 5036714.37 236.952)",2683
"POINT (586820.988 5036739.314 236.952)",2684
"POINT (586836.786 5036775.068 236.952)",2685
"POINT (586836.786 5036794.192 236.952)",2686
"POINT (586822.651 5036800.843 236.952)",2687
"POINT (586791.055 5036799.18 236.952)",2688
"POINT (587428.794 5035268.025 236.952)",2689
"POINT (587478.682 5035248.07 236.952)",2690
"POINT (587503.626 5035258.047 236.952)",2691
"POINT (587525.244 5035253.058 236.952)",2692
"POINT (587531.896 5035213.148 236.952)",2693
"POINT (587523.581 5035166.585 236.952)",2694
"POINT (587508.615 5035073.46 236.952)",2695
"POINT (587505.289 5034970.358 236.952)",2696
"POINT (587450.412 5034965.369 236.952)",2697
"POINT (587410.501 5034875.57 236.952)",2698
"POINT (587435.445 5034754.175 236.952)",2699
"POINT (587445.423 5034690.983 236.952)",2700
"POINT (587390.546 5034679.343 236.952)",2701
"POINT (587343.984 5034679.343 236.952)",2702
"POINT (587317.376 5034647.747 236.952)",2703
"POINT (587315.713 5034571.251 236.952)",2704
"POINT (587314.051 5034503.071 236.952)",2705
"POINT (587275.803 5034474.801 236.952)",2706
"POINT (587215.937 5034476.464 236.952)",2707
"POINT (587166.049 5034501.408 236.952)",2708
"POINT (587089.553 5034498.082 236.952)",2709
"POINT (587023.035 5034451.519 236.952)",2710
"POINT (587006.406 5034383.339 236.952)",2711
"POINT (586996.428 5034331.788 236.952)",2712
"POINT (587013.058 5034261.944 236.952)",2713
"POINT (587023.035 5034198.752 236.952)",2714
"POINT (587031.35 5034138.886 236.952)",2715
"POINT (587006.406 5034084.009 236.952)",2716
"POINT (586978.136 5034027.469 236.952)",2717
"POINT (586986.451 5033962.614 236.952)",2718
"POINT (586986.451 5033906.074 236.952)",2719
"POINT (586986.451 5033839.556 236.952)",2720
"POINT (586948.203 5033781.353 236.952)",2721
"POINT (586843.437 5033723.15 236.952)",2722
"POINT (586815.167 5033605.081 236.952)",2723
"POINT (586795.212 5033560.182 236.952)",2724
"POINT (586722.043 5033591.778 236.952)",2725
"POINT (586708.739 5033571.822 236.952)",2726
"POINT (586667.165 5033568.496 236.952)",2727
"POINT (586623.929 5033681.577 236.952)",2728
"POINT (586627.255 5033754.746 236.952)",2729
"POINT (586627.255 5033814.612 236.952)",2730
"POINT (586585.681 5033899.422 236.952)",2731
"POINT (586547.433 5033926.029 236.952)",2732
"POINT (586515.838 5033959.288 236.952)",2733
"POINT (586485.905 5033999.199 236.952)",2734
"POINT (586480.916 5034050.75 236.952)",2735
"POINT (586505.86 5034115.605 236.952)",2736
"POINT (586530.804 5034227.022 236.952)",2737
"POINT (586593.996 5034283.562 236.952)",2738
"POINT (586647.21 5034291.877 236.952)",2739
"POINT (586725.368 5034266.933 236.952)",2740
"POINT (586800.201 5034281.899 236.952)",2741
"POINT (586868.382 5034313.495 236.952)",2742
"POINT (586909.955 5034371.698 236.952)",2743
"POINT (586918.27 5034431.564 236.952)",2744
"POINT (586946.54 5034489.767 236.952)",2745
"POINT (586979.799 5034544.644 236.952)",2746
"POINT (587001.417 5034611.162 236.952)",2747
"POINT (586993.102 5034689.32 236.952)",2748
"POINT (586988.114 5034807.389 236.952)",2749
"POINT (587034.676 5034888.874 236.952)",2750
"POINT (587117.823 5034935.436 236.952)",2751
"POINT (587171.037 5034990.313 236.952)",2752
"POINT (587171.037 5035060.157 236.952)",2753
"POINT (587227.577 5035133.326 236.952)",2754
"POINT (587275.803 5035168.248 236.952)",2755
"POINT (587282.455 5035243.081 236.952)",2756
"POINT (587355.624 5035279.665 236.952)",2757
"POINT (585429.104 5036108.227 236.952)",2758
"POINT (585397.508 5036135.25 236.952)",2759
"POINT (585360.923 5036121.531 236.952)",2760
"POINT (585331.406 5036098.665 236.952)",2761
"POINT (585297.731 5036097.834 236.952)",2762
"POINT (585269.877 5036123.194 236.952)",2763
"POINT (585263.641 5036144.812 236.952)",2764
"POINT (585270.293 5036159.363 236.952)",2765
"POINT (585284.843 5036172.666 236.952)",2766
"POINT (585273.619 5036203.431 236.952)",2767
"POINT (585284.428 5036220.476 236.952)",2768
"POINT (585303.552 5036243.341 236.952)",2769
"POINT (585328.911 5036263.297 236.952)",2770
"POINT (585353.44 5036276.6 236.952)",2771
"POINT (585378.384 5036279.51 236.952)",2772
"POINT (585411.643 5036262.881 236.952)",2773
"POINT (585449.891 5036289.488 236.952)",2774
"POINT (585465.689 5036309.859 236.952)",2775
"POINT (585483.981 5036355.59 236.952)",2776
"POINT (585508.925 5036392.591 236.952)",2777
"POINT (585549.251 5036404.231 236.952)",2778
"POINT (585602.881 5036394.254 236.952)",2779
"POINT (585626.994 5036363.489 236.952)",2780
"POINT (585640.713 5036332.309 236.952)",2781
"POINT (585690.602 5036316.511 236.952)",2782
"POINT (585708.894 5036325.657 236.952)",2783
"POINT (585755.041 5036348.523 236.952)",2784
"POINT (585779.153 5036354.759 236.952)",2785
"POINT (585800.772 5036350.186 236.952)",2786
"POINT (585814.491 5036333.14 236.952)",2787
"POINT (585818.233 5036304.039 236.952)",2788
"POINT (585812.412 5036282.421 236.952)",2789
"POINT (585802.435 5036248.746 236.952)",2790
"POINT (585792.873 5036237.105 236.952)",2791
"POINT (585780.816 5036208.004 236.952)",2792
"POINT (585762.524 5036175.992 236.952)",2793
"POINT (585738.827 5036169.34 236.952)",2794
"POINT (585699.332 5036155.205 236.952)",2795
"POINT (585649.028 5036148.138 236.952)",2796
"POINT (585602.881 5036138.992 236.952)",2797
"POINT (585582.095 5036131.508 236.952)",2798
"POINT (585546.341 5036118.621 236.952)",2799
"POINT (585503.936 5036095.339 236.952)",2800
"POINT (585461.947 5036086.609 236.952)",2801
"POINT (586802.085 5038967.73 236.952)",2802
"POINT (586783.793 5038941.123 236.952)",2803
"POINT (586795.434 5038920.336 236.952)",2804
"POINT (586828.692 5038919.504 236.952)",2805
"POINT (586873.592 5038928.65 236.952)",2806
"POINT (586905.188 5038955.258 236.952)",2807
"POINT (586932.626 5038998.494 236.952)",2808
"POINT (586985.841 5039009.303 236.952)",2809
"POINT (587052.358 5039015.124 236.952)",2810
"POINT (587108.898 5039037.573 236.952)",2811
"POINT (587145.483 5039059.192 236.952)",2812
"POINT (587194.54 5039047.551 236.952)",2813
"POINT (587226.136 5039025.933 236.952)",2814
"POINT (587281.845 5038991.842 236.952)",2815
"POINT (587321.755 5038960.246 236.952)",2816
"POINT (587349.194 5038921.167 236.952)",2817
"POINT (587374.969 5038889.571 236.952)",2818
"POINT (587407.397 5038889.571 236.952)",2819
"POINT (587429.015 5038900.38 236.952)",2820
"POINT (587458.948 5038923.662 236.952)",2821
"POINT (587475.578 5038958.583 236.952)",2822
"POINT (587493.038 5038981.865 236.952)",2823
"POINT (587493.038 5039008.472 236.952)",2824
"POINT (587495.533 5039064.18 236.952)",2825
"POINT (587498.027 5039094.945 236.952)",2826
"POINT (587510.499 5039127.372 236.952)",2827
"POINT (587570.365 5039163.126 236.952)",2828
"POINT (587611.107 5039161.463 236.952)",2829
"POINT (587689.266 5039152.316 236.952)",2830
"POINT (587730.008 5039131.53 236.952)",2831
"POINT (587775.739 5039089.125 236.952)",2832
"POINT (587777.402 5039142.339 236.952)",2833
"POINT (587774.907 5039182.249 236.952)",2834
"POINT (587786.548 5039227.149 236.952)",2835
"POINT (587799.02 5039281.195 236.952)",2836
"POINT (587748.3 5039332.746 236.952)",2837
"POINT (587698.412 5039361.016 236.952)",2838
"POINT (587631.894 5039367.668 236.952)",2839
"POINT (587547.916 5039352.701 236.952)",2840
"POINT (587440.656 5039321.105 236.952)",2841
"POINT (587320.092 5039296.992 236.952)",2842
"POINT (587248.586 5039274.543 236.952)",2843
"POINT (587166.27 5039245.441 236.952)",2844
"POINT (587094.763 5039218.003 236.952)",2845
"POINT (587054.021 5039186.407 236.952)",2846
"POINT (586985.009 5039182.249 236.952)",2847
"POINT (586945.098 5039169.777 236.952)",2848
"POINT (586931.795 5039136.518 236.952)",2849
"POINT (586903.525 5039090.787 236.952)",2850
"POINT (586888.558 5039051.708 236.952)",2851
"POINT (586876.918 5039020.112 236.952)",2852
"POINT (586846.153 5038992.674 236.952)",2853
"POINT (584333.445 5039695.268 236.952)",2854
"POINT (584313.49 5039617.109 236.952)",2855
"POINT (584307.67 5039543.108 236.952)",2856
"POINT (584288.546 5039465.781 236.952)",2857
"POINT (584267.759 5039389.286 236.952)",2858
"POINT (584250.298 5039334.409 236.952)",2859
"POINT (584230.343 5039285.352 236.952)",2860
"POINT (584224.523 5039236.295 236.952)",2861
"POINT (584235.332 5039198.879 236.952)",2862
"POINT (584268.591 5039198.879 236.952)",2863
"POINT (584329.288 5039200.542 236.952)",2864
"POINT (584368.367 5039211.351 236.952)",2865
"POINT (584405.783 5039217.171 236.952)",2866
"POINT (584449.851 5039256.25 236.952)",2867
"POINT (584495.582 5039288.678 236.952)",2868
"POINT (584549.628 5039290.341 236.952)",2869
"POINT (584583.718 5039318.611 236.952)",2870
"POINT (584640.258 5039322.768 236.952)",2871
"POINT (584841.475 5039267.891 236.952)",2872
"POINT (584862.261 5039224.654 236.952)",2873
"POINT (584869.745 5039176.429 236.952)",2874
"POINT (584887.206 5039180.586 236.952)",2875
"POINT (584895.52 5039224.654 236.952)",2876
"POINT (584895.52 5039263.734 236.952)",2877
"POINT (584876.396 5039300.318 236.952)",2878
"POINT (584866.419 5039349.375 236.952)",2879
"POINT (584854.778 5039403.421 236.952)",2880
"POINT (584887.206 5039444.163 236.952)",2881
"POINT (584903.004 5039476.59 236.952)",2882
"POINT (584896.352 5039510.681 236.952)",2883
"POINT (584888.037 5039557.243 236.952)",2884
"POINT (584888.037 5039594.659 236.952)",2885
"POINT (584819.856 5039605.469 236.952)",2886
"POINT (584765.811 5039585.513 236.952)",2887
"POINT (584696.799 5039548.097 236.952)",2888
"POINT (584636.933 5039525.647 236.952)",2889
"POINT (584552.954 5039526.479 236.952)",2890
"POINT (584513.043 5039538.951 236.952)",2891
"POINT (584474.796 5039564.726 236.952)",2892
"POINT (584428.233 5039619.604 236.952)",2893
"POINT (584409.109 5039672.818 236.952)",2894
"POINT (584402.458 5039701.088 236.952)",2895
"POINT (584378.345 5039713.56 236.952)",2896
"POINT (584357.558 5039713.56 236.952)",2897
"POINT (584460.557 5035367.197 236.952)",2898
"POINT (584446.837 5035365.534 236.952)",2899
"POINT (584440.601 5035329.78 236.952)",2900
"POINT (584450.995 5035305.668 236.952)",2901
"POINT (584484.254 5035312.735 236.952)",2902
"POINT (584492.984 5035332.69 236.952)",2903
"POINT (584475.523 5035360.129 236.952)",2904
"POINT (584318.791 5035460.321 236.952)",2905
"POINT (584335.42 5035464.895 236.952)",2906
"POINT (584352.465 5035460.737 236.952)",2907
"POINT (584370.342 5035449.928 236.952)",2908
"POINT (584378.657 5035434.962 236.952)",2909
"POINT (584389.05 5035413.343 236.952)",2910
"POINT (584394.87 5035394.635 236.952)",2911
"POINT (584377.825 5035379.669 236.952)",2912
"POINT (584357.454 5035381.332 236.952)",2913
"POINT (584331.678 5035417.916 236.952)",2914
"POINT (585182.274 5036281.816 236.952)",2915
"POINT (585158.162 5036266.849 236.952)",2916
"POINT (585155.667 5036200.331 236.952)",2917
"POINT (585184.769 5036201.163 236.952)",2918
"POINT (585231.331 5036227.77 236.952)",2919
"POINT (585246.298 5036278.49 236.952)",2920
"POINT (585253.781 5036302.602 236.952)",2921
"POINT (585233.825 5036310.086 236.952)",2922
"POINT (584211.739 5036685.079 236.952)",2923
"POINT (584241.672 5036687.574 236.952)",2924
"POINT (584277.425 5036730.81 236.952)",2925
"POINT (584277.425 5036774.878 236.952)",2926
"POINT (584257.47 5036814.789 236.952)",2927
"POINT (584236.683 5036820.609 236.952)",2928
"POINT (584195.941 5036774.047 236.952)",2929
"POINT (584183.469 5036715.012 236.952)",2930
"POINT (586740.751 5037949.106 238.476)",2931
"POINT (586703.334 5037949.106 238.476)",2932
"POINT (586709.986 5038001.073 238.476)",2933
"POINT (586719.964 5038046.388 238.476)",2934
"POINT (586714.144 5038090.04 238.476)",2935
"POINT (586704.582 5038117.063 238.476)",2936
"POINT (586689.615 5038155.727 238.476)",2937
"POINT (586673.401 5038181.087 238.476)",2938
"POINT (586664.671 5038197.716 238.476)",2939
"POINT (586671.323 5038253.009 238.476)",2940
"POINT (586687.536 5038298.324 238.476)",2941
"POINT (586711.649 5038381.887 238.476)",2942
"POINT (586716.638 5038415.562 238.476)",2943
"POINT (586715.391 5038495.383 238.476)",2944
"POINT (586700.009 5038544.44 238.476)",2945
"POINT (586729.526 5038586.429 238.476)",2946
"POINT (586743.661 5038615.946 238.476)",2947
"POINT (586741.998 5038664.172 238.476)",2948
"POINT (586730.357 5038741.499 238.476)",2949
"POINT (586721.211 5038792.634 238.476)",2950
"POINT (586712.481 5038893.242 238.476)",2951
"POINT (586702.503 5038926.917 238.476)",2952
"POINT (586677.143 5038974.726 238.476)",2953
"POINT (586662.592 5039000.918 238.476)",2954
"POINT (586641.39 5039046.649 238.476)",2955
"POINT (586612.704 5039116.077 238.476)",2956
"POINT (586614.783 5039243.292 238.476)",2957
"POINT (586609.794 5039394.204 238.476)",2958
"POINT (586636.817 5039652.376 238.476)",2959
"POINT (586646.794 5039694.365 238.476)",2960
"POINT (586669.244 5039830.727 238.476)",2961
"POINT (586756.133 5039914.29 238.476)",2962
"POINT (586780.661 5040048.988 238.476)",2963
"POINT (586836.786 5040250.62 238.476)",2964
"POINT (586857.157 5040237.317 238.476)",2965
"POINT (586845.932 5040189.507 238.476)",2966
"POINT (586830.965 5040137.54 238.476)",2967
"POINT (586798.538 5039992.448 238.476)",2968
"POINT (586791.055 5039934.245 238.476)",2969
"POINT (586772.347 5039898.907 238.476)",2970
"POINT (586685.874 5039805.367 238.476)",2971
"POINT (586654.278 5039647.803 238.476)",2972
"POINT (586653.862 5039593.342 238.476)",2973
"POINT (586632.244 5039478.598 238.476)",2974
"POINT (586631.412 5039441.598 238.476)",2975
"POINT (586624.76 5039388.799 238.476)",2976
"POINT (586629.749 5039281.955 238.476)",2977
"POINT (586631.412 5039221.674 238.476)",2978
"POINT (586640.974 5039116.908 238.476)",2979
"POINT (586649.705 5039094.458 238.476)",2980
"POINT (586676.727 5039018.795 238.476)",2981
"POINT (586704.166 5038984.288 238.476)",2982
"POINT (586732.291 5039000.483 238.476)",2983
"POINT (586732.436 5038010.219 238.476)",2984
"POINT (586767.146 5038781.393 238.476)",2985
"POINT (586766.169 5038708.162 238.476)",2986
"POINT (586755.717 5038623.014 238.476)",2987
"POINT (586754.886 5038529.473 238.476)",2988
"POINT (586751.144 5038454.641 238.476)",2989
"POINT (586749.065 5038400.179 238.476)",2990
"POINT (586717.469 5038309.965 238.476)",2991
"POINT (586693.773 5038216.424 238.476)",2992
"POINT (586697.514 5038169.446 238.476)",2993
"POINT (586710.402 5038134.94 238.476)",2994
"POINT (586728.279 5038076.737 238.476)",2995
"POINT (586732.02 5038035.579 238.476)",2996
"POINT (586745.532 5039018.372 238.476)",2997
"POINT (586762.461 5039033.31 238.476)",2998
"POINT (586780.387 5039037.293 238.476)",2999
"POINT (586795.325 5039033.31 238.476)",3000
"POINT (586825.201 5039026.339 238.476)",3001
"POINT (586852.089 5039023.351 238.476)",3002
"POINT (586868.023 5039031.318 238.476)",3003
"POINT (586766.445 5038797.29 238.476)",3004
"POINT (586766.445 5038829.158 238.476)",3005
"POINT (586768.437 5038860.03 238.476)",3006
"POINT (586783.374 5038891.897 238.476)",3007
"POINT (586801.3 5038900.86 238.476)",3008
"POINT (584914.228 5039159.384 238.476)",3009
"POINT (584880.97 5039126.125 238.476)",3010
"POINT (584884.295 5039047.967 238.476)",3011
"POINT (584856.857 5038917.426 238.476)",3012
"POINT (584845.632 5038898.302 238.476)",3013
"POINT (584845.632 5038861.301 238.476)",3014
"POINT (584915.06 5038820.975 238.476)",3015
"POINT (584979.083 5038811.829 238.476)",3016
"POINT (585021.488 5038789.379 238.476)",3017
"POINT (585041.444 5038747.805 238.476)",3018
"POINT (585026.061 5038672.973 238.476)",3019
"POINT (585006.106 5038635.141 238.476)",3020
"POINT (584988.645 5038598.972 238.476)",3021
"POINT (584943.33 5038522.892 238.476)",3022
"POINT (584927.116 5038492.959 238.476)",3023
"POINT (584921.296 5038464.273 238.476)",3024
"POINT (584930.026 5038414.801 238.476)",3025
"POINT (584924.622 5038381.542 238.476)",3026
"POINT (584907.577 5038361.171 238.476)",3027
"POINT (584877.644 5038331.654 238.476)",3028
"POINT (584819.441 5038276.777 238.476)",3029
"POINT (584791.171 5038248.922 238.476)",3030
"POINT (584744.192 5038196.955 238.476)",3031
"POINT (584719.664 5038146.651 238.476)",3032
"POINT (584717.17 5038106.741 238.476)",3033
"POINT (584744.192 5038095.1 238.476)",3034
"POINT (584780.777 5038115.471 238.476)",3035
"POINT (584801.148 5038135.011 238.476)",3036
"POINT (584831.913 5038167.438 238.476)",3037
"POINT (584853.531 5038195.708 238.476)",3038
"POINT (584874.318 5038211.506 238.476)",3039
"POINT (584898.846 5038214.832 238.476)",3040
"POINT (584925.038 5038206.517 238.476)",3041
"POINT (584947.903 5038175.337 238.476)",3042
"POINT (584967.858 5038144.988 238.476)",3043
"POINT (586290.834 5036692.771 238.476)",3044
"POINT (586279.193 5036700.254 238.476)",3045
"POINT (586268.8 5036671.152 238.476)",3046
"POINT (586279.193 5036665.332 238.476)",3047
"POINT (584394.507 5037335.291 238.476)",3048
"POINT (584439.406 5037352.751 238.476)",3049
"POINT (584468.923 5037365.639 238.476)",3050
"POINT (584487.216 5037364.808 238.476)",3051
"POINT (584493.452 5037352.751 238.476)",3052
"POINT (584480.98 5037326.976 238.476)",3053
"POINT (584436.496 5037283.324 238.476)",3054
"POINT (584431.923 5037269.604 238.476)",3055
"POINT (584411.967 5037256.716 238.476)",3056
"POINT (584369.147 5037244.244 238.476)",3057
"POINT (584336.719 5037223.873 238.476)",3058
"POINT (584327.157 5037196.019 238.476)",3059
"POINT (584334.225 5037159.434 238.476)",3060
"POINT (584360.416 5037082.939 238.476)",3061
"POINT (584393.259 5037025.983 238.476)",3062
"POINT (584456.035 5036983.578 238.476)",3063
"POINT (584464.766 5036960.712 238.476)",3064
"POINT (584455.204 5036936.6 238.476)",3065
"POINT (584453.125 5036914.566 238.476)",3066
"POINT (584483.058 5036872.992 238.476)",3067
"POINT (584493.452 5036802.733 238.476)",3068
"POINT (584114.301 5036475.549 238.476)",3069
"POINT (584047.783 5036475.549 238.476)",3070
"POINT (583999.557 5036471.391 238.476)",3071
"POINT (583963.804 5036468.897 238.476)",3072
"POINT (583931.377 5036471.391 238.476)",3073
"POINT (583908.096 5036491.347 238.476)",3074
"POINT (583888.14 5036533.752 238.476)",3075
"POINT (583878.163 5036584.471 238.476)",3076
"POINT (583868.185 5036642.674 238.476)",3077
"POINT (583864.859 5036674.27 238.476)",3078
"POINT (583836.589 5036709.192 238.476)",3079
"POINT (583810.813 5036739.957 238.476)",3080
"POINT (583811.645 5036790.676 238.476)",3081
"POINT (583839.915 5036829.756 238.476)",3082
"POINT (583883.983 5036839.733 238.476)",3083
"POINT (583916.41 5036836.407 238.476)",3084
"POINT (583977.939 5036793.171 238.476)",3085
"POINT (584007.872 5036778.204 238.476)",3086
"POINT (584045.288 5036785.688 238.476)",3087
"POINT (584094.345 5036818.946 238.476)",3088
"POINT (584105.986 5036833.081 238.476)",3089
"POINT (584461.024 5037869.927 238.476)",3090
"POINT (584462.687 5037819.207 238.476)",3091
"POINT (584474.328 5037791.769 238.476)",3092
